player,pos,season,pred_ppg,avg_pick,raw_year_exp,capped_year_exp,threshold,experience_cohort,projection_tier,played_games,active_ppg,season_points,managed_points_above_waiver,forecast_managed_points,managed_residual_points,managed_miss_30,managed_upside_20,boom_weeks,pred_salary,pred_salary_raw,actual_salary,actual_salary_observed,training_through_year,data_rolling_origin,normalization_uses_target_actuals,method_version
Zach Ertz,TE,2024,4.894993873716343,221.98,11.0,10.0,8.0,above_threshold,depth,15,7.286666666666666,109.3,48.099999999999994,0.0,48.099999999999994,False,True,7,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Adam Thielen,WR,2024,6.65576240828325,152.37,10.0,8.0,9.0,above_threshold,depth,8,10.8875,87.1,35.7,0.0,35.7,False,True,4,1.3697744851013072,1.1340846756768732,2.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Adonai Mitchell,WR,2024,7.877279168144458,144.34,0.0,0.0,9.0,threshold_or_below,starter,15,2.54,38.1,3.1000000000000014,14.036466690311329,-10.936466690311327,True,False,0,3.306831105642054,3.07114129621762,2.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Aj Brown,WR,2024,14.707325156601716,9.89,5.0,5.0,9.0,threshold_or_below,elite,12,15.275,183.3,102.39999999999999,123.31720250562745,-20.917202505627458,False,False,3,79.1060567253877,78.87036691596327,66.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Alec Pierce,WR,2024,4.605791933401416,281.86,2.0,2.0,9.0,threshold_or_below,fringe,14,8.285714285714286,116.0,53.6,0.0,53.6,False,True,6,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Allen Lazard,WR,2024,3.8797399862088606,291.6,5.0,5.0,9.0,threshold_or_below,fringe,10,9.75,97.5,48.099999999999994,0.0,48.099999999999994,False,True,6,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Amari Cooper,WR,2024,10.224450034865976,51.45,9.0,9.0,9.0,threshold_or_below,elite,12,8.191666666666666,98.3,37.6,51.591200557855615,-13.991200557855613,False,False,2,24.17489119016249,23.939201380738055,20.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Amon Ra St Brown,WR,2024,15.46690549663927,6.01,3.0,3.0,9.0,threshold_or_below,elite,15,17.113333333333333,256.7,155.89999999999998,135.47048794622833,20.429512053771646,False,False,3,46.0,46.0,46.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Andrei Iosivas,WR,2024,5.537080698901743,208.23,1.0,1.0,9.0,threshold_or_below,depth,15,6.553333333333333,98.3,29.7,0.0,29.7,False,True,5,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Bo Melton,WR,2024,3.4179928472971355,289.0,2.0,1.0,9.0,threshold_or_below,fringe,9,1.677777777777778,15.100000000000001,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Brandin Cooks,WR,2024,6.962834028214049,139.66,10.0,9.0,9.0,above_threshold,starter,8,6.2375,49.9,10.399999999999999,0.0,10.399999999999999,False,True,1,2.247546133804241,2.011856324379807,1.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Brandon Aiyuk,WR,2024,11.722837239593776,34.44,4.0,4.0,9.0,threshold_or_below,elite,7,7.200000000000001,50.400000000000006,12.700000000000003,75.56539583350042,-62.865395833500415,True,False,1,24.0,24.0,24.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Brian Thomas,WR,2024,9.912028161640084,93.73,0.0,0.0,9.0,threshold_or_below,elite,15,14.286666666666667,214.3,120.7,46.59245058624134,74.10754941375866,False,True,6,10.563256651709098,10.327566842284664,3.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Bub Means,WR,2024,3.447787778001366,346.0,0.0,0.0,9.0,threshold_or_below,fringe,4,5.825,23.3,6.999999999999998,0.0,6.999999999999998,False,True,2,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Calvin Austin,WR,2024,4.7221244644856935,276.85,2.0,2.0,9.0,threshold_or_below,fringe,15,6.38,95.7,35.1,0.0,35.1,False,True,6,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Calvin Ridley,WR,2024,9.71775150143576,69.63,6.0,6.0,9.0,threshold_or_below,starter,15,10.133333333333333,152.0,67.8,43.484024022972164,24.315975977027833,False,True,4,23.955312394690665,23.71962258526623,28.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Cedric Tillman,WR,2024,4.828785376244519,289.68,1.0,1.0,9.0,threshold_or_below,fringe,9,7.433333333333334,66.9,36.0,0.0,36.0,False,True,3,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Cedrick Wilson,WR,2024,4.034375168865461,314.0,6.0,6.0,9.0,threshold_or_below,fringe,8,3.9000000000000004,31.200000000000003,8.699999999999998,0.0,8.699999999999998,False,True,1,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Ceedee Lamb,WR,2024,16.469302774050064,2.65,4.0,4.0,9.0,threshold_or_below,elite,15,14.66,219.9,118.90000000000003,151.50884438480102,-32.60884438480099,False,False,1,95.90291068526635,95.66722087584192,88.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Chris Godwin,WR,2024,9.62248561955866,68.71,7.0,7.0,9.0,threshold_or_below,starter,7,17.242857142857144,120.7,71.7,41.959769912938555,29.740230087061448,False,True,4,20.854438604024388,20.618748794599952,10.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Chris Olave,WR,2024,13.006597755301772,24.88,2.0,2.0,9.0,threshold_or_below,elite,8,7.8375,62.7,29.800000000000004,96.10556408482836,-66.30556408482835,True,False,0,58.054850676383346,57.81916086695891,47.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Christian Kirk,WR,2024,9.769436132807089,64.15,6.0,6.0,9.0,threshold_or_below,starter,8,7.15,57.2,17.1,44.31097812491342,-27.210978124913417,True,False,1,16.90105864735634,16.665368837931904,11.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Christian Watson,WR,2024,9.087454857189801,87.22,2.0,2.0,9.0,threshold_or_below,starter,13,7.138461538461538,92.8,29.0,33.39927771503682,-4.399277715036817,False,False,2,10.838939133009955,10.603249323585521,13.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Cooper Kupp,WR,2024,11.889123113648864,26.59,7.0,7.0,9.0,threshold_or_below,elite,11,13.372727272727273,147.1,85.3,78.22596981838183,7.07403018161817,False,False,3,38.682026394531015,38.44633658510658,62.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Courtland Sutton,WR,2024,8.385218328487127,98.5,6.0,6.0,9.0,threshold_or_below,starter,14,12.235714285714286,171.3,81.20000000000002,22.163493255794037,59.03650674420598,False,True,7,8.583113515888419,8.347423706463985,4.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Curtis Samuel,WR,2024,7.001348834585693,122.79,7.0,7.0,9.0,threshold_or_below,starter,13,3.1153846153846154,40.5,8.3,0.021581353371090017,8.27841864662891,False,True,1,2.950517631475844,2.71482782205141,2.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Darius Slayton,WR,2024,5.407632901305915,231.58,5.0,5.0,9.0,threshold_or_below,depth,14,5.985714285714287,83.80000000000001,26.300000000000004,0.0,26.300000000000004,False,True,3,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Darnell Mooney,WR,2024,6.691110238842871,152.38,4.0,4.0,9.0,threshold_or_below,depth,15,10.9,163.5,79.0,0.0,79.0,False,True,8,1.235689809424434,1.0,1.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Davante Adams,WR,2024,12.4891198271273,21.13,10.0,9.0,9.0,above_threshold,elite,12,15.149999999999999,181.79999999999998,102.19999999999999,87.82591723403681,14.37408276596318,False,False,4,58.18567129668425,57.94998148725981,39.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Deandre Hopkins,WR,2024,8.519775198976253,95.89,11.0,9.0,9.0,above_threshold,starter,15,8.18,122.7,45.7,24.316403183620054,21.38359681637995,False,True,3,8.731382573205295,8.49569276378086,9.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Deebo Samuel,WR,2024,11.954206193113523,23.88,5.0,5.0,9.0,threshold_or_below,elite,13,9.730769230769232,126.50000000000001,56.40000000000001,79.26729908981636,-22.86729908981635,False,False,2,46.121052248905706,45.88536243948127,55.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Demarcus Robinson,WR,2024,5.46787145611626,191.51,8.0,8.0,9.0,threshold_or_below,depth,15,7.086666666666667,106.3,43.6,0.0,43.6,False,True,5,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Demario Douglas,WR,2024,7.750469100258515,175.11,1.0,1.0,9.0,threshold_or_below,starter,14,7.092857142857143,99.30000000000001,23.700000000000003,12.007505604136242,11.692494395863761,False,True,1,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Devin Duvernay,WR,2024,3.356550585820009,358.0,4.0,4.0,9.0,threshold_or_below,fringe,9,1.4222222222222223,12.8,0.0,0.0,0.0,True,True,1,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Devonta Smith,WR,2024,12.09523512843442,37.17,3.0,3.0,9.0,threshold_or_below,elite,12,12.116666666666667,145.4,74.80000000000001,81.52376205495071,-6.723762054950697,False,False,2,36.63932099562053,36.403631186196094,40.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Diontae Johnson,WR,2024,9.233037257741973,78.1,5.0,5.0,9.0,threshold_or_below,starter,10,7.44,74.4,39.800000000000004,35.72859612387157,4.071403876128436,False,False,3,15.473032999892007,15.237343190467573,8.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Dj Moore,WR,2024,10.878113685796798,34.25,6.0,6.0,9.0,threshold_or_below,elite,15,11.153333333333334,167.3,72.4,62.04981897274877,10.350181027251239,False,False,3,40.999174378599676,40.76348456917524,30.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Dk Metcalf,WR,2024,11.500728560534515,33.86,5.0,5.0,9.0,threshold_or_below,elite,13,11.284615384615384,146.7,63.3,72.01165696855224,-8.711656968552248,False,False,3,43.82005619426668,43.58436638484224,48.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Donovan Peoples Jones,WR,2024,3.324348990264861,419.0,4.0,4.0,9.0,threshold_or_below,fringe,0,0.0,0.0,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Dontayvion Wicks,WR,2024,7.650839241292619,135.75,1.0,1.0,9.0,threshold_or_below,starter,15,5.486666666666667,82.30000000000001,30.5,10.413427860681907,20.086572139318093,False,True,2,1.6827918018580132,1.4471019924335793,1.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Drake London,WR,2024,12.948536759724796,20.79,2.0,2.0,9.0,threshold_or_below,elite,15,12.6,189.0,90.10000000000001,95.17658815559673,-5.076588155596724,False,False,1,55.0104149619929,54.774725152568465,49.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Dyami Brown,WR,2024,5.101291744300446,209.13,3.0,3.0,9.0,threshold_or_below,depth,14,3.5357142857142856,49.5,6.699999999999999,0.0,6.699999999999999,False,True,1,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Elijah Moore,WR,2024,5.265480193074383,246.3,3.0,3.0,9.0,threshold_or_below,depth,15,5.78,86.7,24.800000000000004,0.0,24.800000000000004,False,True,3,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Gabriel Davis,WR,2024,7.291334797077614,144.77,4.0,4.0,9.0,threshold_or_below,starter,9,5.177777777777778,46.6,14.7,4.661356753241819,10.03864324675818,False,True,1,1.4712097542707618,1.2355199448463279,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Garrett Wilson,WR,2024,14.266101898981525,11.48,2.0,2.0,9.0,threshold_or_below,elite,15,12.546666666666669,188.20000000000002,89.60000000000002,116.2576303837044,-26.657630383704372,False,False,3,34.0,34.0,34.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
George Pickens,WR,2024,10.219794665045962,56.29,2.0,2.0,9.0,threshold_or_below,elite,12,10.875,130.5,55.3,51.51671464073539,3.7832853592646103,False,False,3,12.0,12.0,12.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Greg Dortch,WR,2024,5.663699875976457,201.51,3.0,2.0,9.0,threshold_or_below,depth,15,3.3400000000000003,50.1,3.1999999999999993,0.0,3.1999999999999993,False,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Ja'Lynn Polk,WR,2024,7.626336647537119,152.54,0.0,0.0,9.0,threshold_or_below,starter,12,2.3916666666666666,28.7,2.8999999999999995,10.021386360593908,-7.121386360593909,True,False,0,3.0314616346650327,2.7957718252405988,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Ja'Marr Chase,WR,2024,15.59429482307806,6.59,3.0,3.0,9.0,threshold_or_below,elite,15,21.746666666666666,326.2,222.7,137.50871716924897,85.19128283075102,False,True,5,62.0,62.0,62.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jahan Dotson,WR,2024,5.946739023754381,170.48,2.0,2.0,9.0,threshold_or_below,depth,13,1.5,19.5,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jake Bobo,WR,2024,3.9872619501151227,289.0,1.0,1.0,9.0,threshold_or_below,fringe,10,1.6300000000000001,16.3,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jakobi Meyers,WR,2024,7.526995567409613,126.07,5.0,6.0,9.0,threshold_or_below,starter,13,10.7,139.1,52.300000000000004,8.431929078553807,43.8680709214462,False,True,5,3.8452887940570726,3.6095989846326386,3.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jalen Mcmillan,WR,2024,6.565818860475849,196.99,0.0,0.0,9.0,threshold_or_below,depth,11,7.718181818181819,84.9,37.0,0.0,37.0,False,True,4,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jalen Nailor,WR,2024,4.839838085787016,223.27,2.0,2.0,9.0,threshold_or_below,fringe,13,5.584615384615384,72.6,19.2,0.0,19.2,False,True,6,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jalen Reagor,WR,2024,3.227120250077779,323.1322409422625,4.0,4.0,9.0,threshold_or_below,fringe,7,1.5999999999999999,11.2,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jalen Tolbert,WR,2024,5.829279049066363,194.25,2.0,2.0,9.0,threshold_or_below,depth,15,7.413333333333333,111.2,33.3,0.0,33.3,False,True,6,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jalin Hyatt,WR,2024,5.885278487252357,239.43,1.0,1.0,9.0,threshold_or_below,depth,9,1.1333333333333333,10.2,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jameson Williams,WR,2024,8.34682788878835,101.3,2.0,2.0,9.0,threshold_or_below,starter,13,12.53076923076923,162.9,85.3,21.54924622061361,63.750753779386386,False,True,5,5.887172998972105,5.651483189547671,7.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jauan Jennings,WR,2024,4.024182201188855,266.14,4.0,4.0,9.0,threshold_or_below,fringe,13,12.315384615384614,160.1,82.8,0.0,82.8,False,True,9,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jaxon Smith Njigba,WR,2024,9.538309815949841,88.61,1.0,1.0,9.0,threshold_or_below,starter,15,13.613333333333335,204.20000000000002,109.50000000000001,40.612957055197455,68.88704294480256,False,True,6,12.165005038851486,11.929315229427052,17.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jayden Reed,WR,2024,9.561917803269719,75.18,1.0,1.0,9.0,threshold_or_below,starter,15,11.620000000000001,174.3,86.1,40.990684852315496,45.1093151476845,False,True,4,13.512513609783843,13.27682380035941,8.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jaylen Waddle,WR,2024,12.17633931303693,31.88,3.0,3.0,9.0,threshold_or_below,elite,14,8.278571428571428,115.9,37.800000000000004,82.82142900859088,-45.02142900859088,True,False,1,36.60942769542894,36.373737886004506,40.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jermaine Burton,WR,2024,6.327337409894192,186.85,0.0,0.0,9.0,threshold_or_below,depth,4,3.1750000000000003,12.700000000000001,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jerry Jeudy,WR,2024,8.11510965175776,139.19,4.0,4.0,9.0,threshold_or_below,starter,15,11.746666666666666,176.2,90.10000000000001,17.841754428124148,72.25824557187586,False,True,4,2.3018691689726802,2.0661793595482463,3.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jonathan Mingo,WR,2024,5.245966798892654,285.75,1.0,1.0,9.0,threshold_or_below,depth,12,1.55,18.6,0.0,0.0,0.0,True,True,0,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Jordan Addison,WR,2024,9.590928352094307,102.02,1.0,1.0,9.0,threshold_or_below,starter,13,13.507692307692308,175.6,95.39999999999999,41.45485363350892,53.94514636649107,False,True,5,9.144907025782516,8.909217216358082,5.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Jordan Whittington,WR,2024,4.447427245421107,216.86,0.0,0.0,9.0,threshold_or_below,fringe,4,7.275,29.1,7.6,0.0,7.6,False,True,2,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Josh Downs,WR,2024,7.24101494981383,161.96,1.0,1.0,9.0,threshold_or_below,starter,12,11.174999999999999,134.1,64.7,3.8562391970212815,60.84376080297872,False,True,6,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Josh Reynolds,WR,2024,4.440534268442793,252.76,7.0,7.0,9.0,threshold_or_below,fringe,7,4.5,31.5,5.9,0.0,5.9,False,True,3,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Joshua Palmer,WR,2024,7.818442427553668,121.93,3.0,3.0,9.0,threshold_or_below,starter,14,5.564285714285715,77.9,12.700000000000001,13.09507884085869,-0.39507884085868916,False,False,1,3.1597767511001207,2.9240869416756867,2.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Justin Jefferson,WR,2024,15.571765275505667,7.41,4.0,4.0,9.0,threshold_or_below,elite,15,17.333333333333332,260.0,158.3,137.14824440809068,21.151755591909335,False,False,2,85.5453934722536,85.30970366282916,74.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Justin Watson,WR,2024,3.6647591854602406,274.32,6.0,6.0,9.0,threshold_or_below,fringe,13,2.9923076923076923,38.9,1.0999999999999996,0.0,1.0999999999999996,False,True,2,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Kalif Raymond,WR,2024,4.313941045337018,260.68,8.0,5.0,9.0,threshold_or_below,fringe,9,4.711111111111112,42.400000000000006,10.1,0.0,10.1,False,True,3,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Kavontae Turpin,WR,2024,4.580475254093718,320.0,2.0,1.0,9.0,threshold_or_below,fringe,13,5.1923076923076925,67.5,17.300000000000004,0.0,17.300000000000004,False,True,3,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Keenan Allen,WR,2024,9.367333398693322,68.44,11.0,9.0,9.0,above_threshold,starter,13,11.569230769230769,150.4,74.30000000000001,37.877334379093156,36.422665620906855,False,True,5,17.218133354956137,16.9824435455317,19.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Kendrick Bourne,WR,2024,5.63960552540159,264.14,7.0,5.0,9.0,threshold_or_below,depth,10,4.67,46.7,9.5,0.0,9.5,False,True,1,1.235689809424434,1.0,,0,2023,1,0,current_locked_spec_v5_compact_salary_features
Keon Coleman,WR,2024,9.369107364518456,98.13,0.0,0.0,9.0,threshold_or_below,starter,11,7.618181818181818,83.8,26.400000000000002,37.905717832295295,-11.505717832295293,True,False,2,10.561466630160636,10.325776820736202,11.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
Khalil Shakir,WR,2024,8.046722863158546,111.23,2.0,2.0,9.0,threshold_or_below,starter,14,10.464285714285714,146.5,58.4,16.74756581053674,41.65243418946326,False,True,5,3.86142972116397,3.625739911739536,4.0,1,2023,1,0,current_locked_spec_v5_compact_salary_features
