league,domain,position,candidate,season,rows,production_rmse,opportunity_control_rmse,candidate_rmse,ppg_delta_vs_control,q90_events,opportunity_control_brier,candidate_brier,q90_brier_delta_vs_control,control_average_precision,candidate_average_precision,q90_ap_delta_vs_control
beta,receiving,TE,rec_first_downs_per_route,2023,88,1.7629995096919295,1.7114993758317025,1.7177916715994586,0.006292295767756029,9,0.05222541153664057,0.05472228307233569,0.002496871535695118,0.7623737373737374,0.7318749152082484,-0.030498822165488937
beta,receiving,TE,rec_first_downs_per_route,2024,89,2.082029536835693,2.0429073343959696,2.0437504337960557,0.0008430994000860892,9,0.0501164270122241,0.049923083745195024,-0.000193343267029078,0.7473934018051664,0.7680283224400872,0.020634920634920784
beta,receiving,TE,rec_first_downs_per_route,2025,92,2.0887874378234925,2.14869910714247,2.1524304639936642,0.0037313568511940787,10,0.06250842899358192,0.06341522989448578,0.0009068009009038647,0.6615844787527414,0.6576984126984127,-0.0038860660543287295
beta,receiving,TE,rec_mtf_per_reception,2018,95,2.2286605613626733,2.1980251287700603,2.1820272040884885,-0.015997924681571796,10,0.06232164638615263,0.062044309313055615,-0.00027733707309701705,0.6860843824709371,0.6856762192056309,-0.00040816326530612734
beta,receiving,TE,rec_mtf_per_reception,2019,86,2.1128107619207386,2.1646558696331284,2.099707472283299,-0.06494839734982927,9,0.05161066091980398,0.052059649594015954,0.0004489886742119753,0.7401394901394902,0.7382279556192601,-0.0019115345202300738
beta,receiving,TE,rec_mtf_per_reception,2020,87,2.121869052300686,2.1329684886156235,2.1368403147459656,0.003871826130342093,9,0.06493213903836519,0.06100278969137979,-0.003929349346985397,0.5686802459670677,0.6011684943288718,0.032488248361804084
beta,receiving,TE,rec_mtf_per_reception,2021,84,1.9281554706484851,1.8762470773815265,1.8973532363236927,0.021106158942166164,9,0.051509936552487486,0.05343994727884742,0.0019300107263599334,0.7542328042328044,0.7409306742640076,-0.013302129968796761
beta,receiving,TE,rec_mtf_per_reception,2022,94,1.8259239245230303,1.7693057770690541,1.7530080292228005,-0.016297747846253596,10,0.05563881590373919,0.054219890097283445,-0.001418925806455744,0.7188095238095238,0.7028703703703704,-0.01593915343915342
beta,receiving,TE,rec_mtf_per_reception,2023,88,1.7629995096919295,1.7104820005474601,1.7043995665985798,-0.006082433948880306,9,0.05145461283035948,0.05064968557851349,-0.0008049272518459924,0.7507834757834757,0.7494607244607245,-0.00132275132275117
beta,receiving,TE,rec_mtf_per_reception,2024,89,2.082029536835693,2.040957367018654,2.0344718718708052,-0.0064854951478485745,9,0.05066113997264665,0.047306185471071786,-0.0033549545015748652,0.746957671957672,0.83411306042885,0.08715538847117799
beta,receiving,TE,rec_mtf_per_reception,2025,92,2.0887874378234925,2.149280781478489,2.1336357328978326,-0.015645048580656518,10,0.06286870051149955,0.05803711714594013,-0.004831583365559423,0.6645256552233296,0.7012776112776111,0.0367519560542815
beta,receiving,TE,rec_route_grade,2018,95,2.2286605613626733,2.19947433809572,2.1995725356080404,9.819751232065244e-05,10,0.06304286509426973,0.06467245613452517,0.0016295910402554376,0.6794017094017094,0.6331772445820433,-0.04622446481966613
beta,receiving,TE,rec_route_grade,2019,86,2.1128107619207386,2.1641704245666573,2.1607026416137236,-0.0034677829529337068,9,0.05222893137817476,0.050404494069086876,-0.0018244373090878854,0.7409980759980761,0.7491692285170548,0.008171152518978708
beta,receiving,TE,rec_route_grade,2020,87,2.121869052300686,2.135474437824907,2.12250712816958,-0.012967309655326886,9,0.06486129768957442,0.06622723263347793,0.0013659349439035101,0.5702306335639669,0.5993801525778271,0.029149519013860203
beta,receiving,TE,rec_route_grade,2021,84,1.9281554706484851,1.8763106995947811,1.8752594629847443,-0.0010512366100368098,9,0.05188600053172573,0.05205865843830791,0.000172657906582184,0.747072879330944,0.7253025679054601,-0.021770311425483913
beta,receiving,TE,rec_route_grade,2022,94,1.8259239245230303,1.7681360442317464,1.7494442178055463,-0.018691826426200153,10,0.05597152424604406,0.054067315164762694,-0.0019042090812813675,0.7230952380952381,0.7310640567162306,0.007968818620992524
beta,receiving,TE,rec_route_grade,2023,88,1.7629995096919295,1.7114993758317025,1.7143710610743605,0.0028716852426580175,9,0.05222541153664057,0.053286289229447045,0.0010608776928064736,0.7623737373737374,0.7430674264007597,-0.019306310972977636
beta,receiving,TE,rec_route_grade,2024,89,2.082029536835693,2.0429073343959696,2.043873275613506,0.000965941217536237,9,0.0501164270122241,0.04982405420829845,-0.0002923728039256543,0.7473934018051664,0.764823194234959,0.01742979242979259
beta,receiving,TE,rec_route_grade,2025,92,2.0887874378234925,2.14869910714247,2.14902249721596,0.0003233900734898043,10,0.06250842899358192,0.06225217142192206,-0.0002562575716598542,0.6615844787527414,0.6774477331454075,0.015863254392666115
beta,receiving,TE,rec_route_rate,2018,95,2.2286605613626733,2.19947433809572,2.1993123563589205,-0.00016198173679926597,10,0.06304286509426973,0.06210041374792561,-0.0009424513463441239,0.6794017094017094,0.6662324025822509,-0.013169306819458493
beta,receiving,TE,rec_route_rate,2019,86,2.1128107619207386,2.1641704245666573,2.1596483589532447,-0.004522065613412618,9,0.05222893137817476,0.05070116394978588,-0.0015277674283888792,0.7409980759980761,0.7400488400488401,-0.0009492359492360158
beta,receiving,TE,rec_route_rate,2020,87,2.121869052300686,2.135474437824907,2.1471907363179312,0.011716298493024357,9,0.06486129768957442,0.06742777859509419,0.0025664809055197663,0.5702306335639669,0.5688409738409739,-0.0013896597229929863
beta,receiving,TE,rec_route_rate,2021,84,1.9281554706484851,1.8763106995947811,1.8778533709123486,0.0015426713175674678,9,0.05188600053172573,0.051700706185809464,-0.00018529434591626343,0.747072879330944,0.7574023199023199,0.010329440571375859
beta,receiving,TE,rec_route_rate,2022,94,1.8259239245230303,1.7681360442317464,1.768189478270957,5.3434039210653594e-05,10,0.05597152424604406,0.055876855960823646,-9.466828522041587e-05,0.7230952380952381,0.7274891774891774,0.0043939393939392835
beta,receiving,TE,rec_route_rate,2023,88,1.7629995096919295,1.7114993758317025,1.7124242382879973,0.0009248624562947505,9,0.05222541153664057,0.05229455258703817,6.914105039759755e-05,0.7623737373737374,0.7623737373737374,0.0
beta,receiving,TE,rec_route_rate,2024,89,2.082029536835693,2.0429073343959696,2.0433323909080094,0.0004250565120398342,9,0.0501164270122241,0.050618490192740444,0.000502063180516342,0.7473934018051664,0.736780866192631,-0.0106125356125355
beta,receiving,TE,rec_route_rate,2025,92,2.0887874378234925,2.14869910714247,2.148613948598434,-8.515854403601253e-05,10,0.06250842899358192,0.0625014749700175,-6.954023564417766e-06,0.6615844787527414,0.6615844787527414,0.0
beta,receiving,TE,rec_slot_rate,2018,95,2.2286605613626733,2.19947433809572,2.1968932454890497,-0.0025810926066700546,10,0.06304286509426973,0.06285309758201182,-0.0001897675122579101,0.6794017094017094,0.6543760387579236,-0.025025670643785802
beta,receiving,TE,rec_slot_rate,2019,86,2.1128107619207386,2.1641704245666573,2.164797020029783,0.00062659546312549,9,0.05222893137817476,0.05347989905177386,0.0012509676735990988,0.7409980759980761,0.7397578347578349,-0.0012402412402412466
beta,receiving,TE,rec_slot_rate,2020,87,2.121869052300686,2.135474437824907,2.1378555404416337,0.00238110261672686,9,0.06486129768957442,0.06416669598145812,-0.0006946017081163047,0.5702306335639669,0.616293729627063,0.04606309606309611
beta,receiving,TE,rec_slot_rate,2021,84,1.9281554706484851,1.8763106995947811,1.8747623805446159,-0.001548319050165281,9,0.05188600053172573,0.05089034687255676,-0.0009956536591689685,0.747072879330944,0.774928774928775,0.02785589559783097
beta,receiving,TE,rec_slot_rate,2022,94,1.8259239245230303,1.7681360442317464,1.7714402216891332,0.003304177457386759,10,0.05597152424604406,0.05584737234419503,-0.0001241519018490289,0.7230952380952381,0.7214774114774113,-0.0016178266178268341
beta,receiving,TE,rec_slot_rate,2023,88,1.7629995096919295,1.7114993758317025,1.7109615104328624,-0.0005378653988401538,9,0.05222541153664057,0.05348199182749122,0.0012565802908506493,0.7623737373737374,0.7598194589573899,-0.0025542784163474774
beta,receiving,TE,rec_slot_rate,2024,89,2.082029536835693,2.0429073343959696,2.0433814453375487,0.00047411094157912004,9,0.0501164270122241,0.05224631857424829,0.002129891562024186,0.7473934018051664,0.7283986928104575,-0.018994708994708898
beta,receiving,TE,rec_slot_rate,2025,92,2.0887874378234925,2.14869910714247,2.148212896843497,-0.000486210298973333,10,0.06250842899358192,0.06304730461169343,0.0005388756181115145,0.6615844787527414,0.6635725560349364,0.0019880772821949666
beta,receiving,TE,rec_targeted_qb_rating,2018,95,2.2286605613626733,2.1983656576659314,2.198677012731491,0.00031135506555957093,10,0.06254265095779932,0.06357865286806244,0.0010360019102631235,0.6852840623428859,0.6351252344698223,-0.05015882787306358
beta,receiving,TE,rec_targeted_qb_rating,2019,86,2.1128107619207386,2.1645135344026816,2.164357599861257,-0.00015593454142459606,9,0.05191632367991701,0.05045640256446169,-0.0014599211154553218,0.7442750486228749,0.7543969717882761,0.010121923165401281
beta,receiving,TE,rec_targeted_qb_rating,2020,87,2.121869052300686,2.1327912199111547,2.132852078423959,6.0858512804351506e-05,9,0.06475490627821667,0.06677984660766906,0.002024940329452385,0.5668982284771757,0.6026197604540509,0.03572153197687511
beta,receiving,TE,rec_targeted_qb_rating,2021,84,1.9281554706484851,1.8716642098248009,1.8722702260401671,0.0006060162153662674,9,0.0513760411850085,0.053958132572686966,0.0025820913876784674,0.7634920634920637,0.7078787401368047,-0.055613323355258926
beta,receiving,TE,rec_targeted_qb_rating,2022,94,1.8259239245230303,1.7703661180359527,1.773975511711521,0.00360939367556834,10,0.055780021919351296,0.056672468431150515,0.0008924465117992192,0.7201322751322751,0.695911330049261,-0.02422094508301409
beta,receiving,TE,rec_targeted_qb_rating,2023,88,1.7629995096919295,1.708979001925022,1.7083092400060427,-0.0006697619189792725,9,0.05177744720098576,0.05161506720166549,-0.00016237999932026959,0.7566757316757318,0.7623737373737374,0.005698005698005604
beta,receiving,TE,rec_targeted_qb_rating,2024,89,2.082029536835693,2.040070137731613,2.043511894181081,0.003441756449467981,9,0.05054900451027466,0.04975614451622314,-0.0007928599940515146,0.7473934018051664,0.7733333333333332,0.02593993152816676
beta,receiving,TE,rec_targeted_qb_rating,2025,92,2.0887874378234925,2.148343517940461,2.148282067886647,-6.14500538138607e-05,10,0.06277647296918377,0.06158253267420115,-0.001193940294982626,0.6652819577443381,0.6666161616161617,0.0013342038718235916
beta,receiving,TE,rec_targets_per_route,2018,95,2.2286605613626733,2.19947433809572,2.1989739065848437,-0.0005004315108760871,10,0.06304286509426973,0.062084389835052094,-0.0009584752592176407,0.6794017094017094,0.6611632420361259,-0.018238467365583544
beta,receiving,TE,rec_targets_per_route,2019,86,2.1128107619207386,2.1641704245666573,2.1689329846397065,0.004762560073049205,9,0.05222893137817476,0.05169083808696901,-0.0005380932912057504,0.7409980759980761,0.7489947089947091,0.007996632996633002
beta,receiving,TE,rec_targets_per_route,2020,87,2.121869052300686,2.135474437824907,2.1338446814238186,-0.0016297564010883114,9,0.06486129768957442,0.06580409319874031,0.0009427955091658863,0.5702306335639669,0.5977333238244663,0.02750269026049945
beta,receiving,TE,rec_targets_per_route,2021,84,1.9281554706484851,1.8763106995947811,1.8720804153944393,-0.004230284200341883,9,0.05188600053172573,0.050939988461539853,-0.000946012070185874,0.747072879330944,0.7373085695666342,-0.009764309764309864
beta,receiving,TE,rec_targets_per_route,2022,94,1.8259239245230303,1.7681360442317464,1.7687175544899902,0.0005815102582438225,10,0.05597152424604406,0.053874841971368236,-0.0020966822746758262,0.7230952380952381,0.7496825396825396,0.026587301587301493
beta,receiving,TE,rec_targets_per_route,2023,88,1.7629995096919295,1.7114993758317025,1.7100927704581166,-0.0014066053735859452,9,0.05222541153664057,0.05365932671784359,0.0014339151812030188,0.7623737373737374,0.7085778419111752,-0.05379589546256214
beta,receiving,TE,rec_targets_per_route,2024,89,2.082029536835693,2.0429073343959696,2.040312347201431,-0.002594987194538767,9,0.0501164270122241,0.04962452051443082,-0.0004919064977932791,0.7473934018051664,0.7408249158249158,-0.006568485980250616
beta,receiving,TE,rec_targets_per_route,2025,92,2.0887874378234925,2.14869910714247,2.1539814812518183,0.005282374109348176,10,0.06250842899358192,0.06474175847036863,0.0022333294767867135,0.6615844787527414,0.6060698125404007,-0.05551466621234069
beta,receiving,TE,rec_touchdowns_per_route,2018,95,2.2286605613626733,2.19947433809572,2.1953276462806977,-0.004146691815022141,10,0.06304286509426973,0.06532205628362527,0.002279191189355531,0.6794017094017094,0.6092188929111159,-0.07018281649059355
beta,receiving,TE,rec_touchdowns_per_route,2019,86,2.1128107619207386,2.1641704245666573,2.154113166059878,-0.010057258506779299,9,0.05222893137817476,0.05409532424619516,0.0018663928680204,0.7409980759980761,0.7081409331409332,-0.03285714285714292
beta,receiving,TE,rec_touchdowns_per_route,2020,87,2.121869052300686,2.135474437824907,2.1335874266796298,-0.0018870111452771177,9,0.06486129768957442,0.06488103298439604,1.97352948216184e-05,0.5702306335639669,0.5973583735488497,0.027127739984882826
beta,receiving,TE,rec_touchdowns_per_route,2021,84,1.9281554706484851,1.8763106995947811,1.8871999376309885,0.010889238036207338,9,0.05188600053172573,0.051917006952770975,3.100642104524737e-05,0.747072879330944,0.747072879330944,0.0
beta,receiving,TE,rec_touchdowns_per_route,2022,94,1.8259239245230303,1.7681360442317464,1.7903671897392097,0.0222311455074633,10,0.05597152424604406,0.056026432628518995,5.4908382474933015e-05,0.7230952380952381,0.7082234432234431,-0.014871794871795019
beta,receiving,TE,rec_touchdowns_per_route,2023,88,1.7629995096919295,1.7114993758317025,1.7115551096415034,5.573380980083975e-05,9,0.05222541153664057,0.05199722589224034,-0.00022818564440023337,0.7623737373737374,0.7623737373737374,0.0
beta,receiving,TE,rec_touchdowns_per_route,2024,89,2.082029536835693,2.0429073343959696,2.048887826719167,0.005980492323197417,9,0.0501164270122241,0.04937087580922167,-0.0007455512030024314,0.7473934018051664,0.7441882736000383,-0.0032051282051281937
beta,receiving,TE,rec_touchdowns_per_route,2025,92,2.0887874378234925,2.14869910714247,2.1485368884720915,-0.00016221867037868876,10,0.06250842899358192,0.062339521746953584,-0.00016890724662833173,0.6615844787527414,0.6621019677996421,0.0005174890469007432
beta,receiving,TE,rec_wide_rate,2018,95,2.2286605613626733,2.19947433809572,2.233544484235584,0.03407014613986403,10,0.06304286509426973,0.06309227334459877,4.940825032903606e-05,0.6794017094017094,0.6856762192056309,0.006274509803921524
beta,receiving,TE,rec_wide_rate,2019,86,2.1128107619207386,2.1641704245666573,2.172248206330535,0.008077781763877745,9,0.05222893137817476,0.052911143242096954,0.0006822118639221927,0.7409980759980761,0.7256843800322061,-0.015313695965869956
beta,receiving,TE,rec_wide_rate,2020,87,2.121869052300686,2.135474437824907,2.1214213570736535,-0.014053080751253333,9,0.06486129768957442,0.06477892880959503,-8.236887997939424e-05,0.5702306335639669,0.5702306335639669,0.0
beta,receiving,TE,rec_wide_rate,2021,84,1.9281554706484851,1.8763106995947811,1.9271638481609357,0.05085314856615453,9,0.05188600053172573,0.0510260196093654,-0.0008599809223603302,0.747072879330944,0.7555555555555555,0.008482676224611518
beta,receiving,TE,rec_wide_rate,2022,94,1.8259239245230303,1.7681360442317464,1.7695353450866633,0.0013993008549169073,10,0.05597152424604406,0.05194548902744019,-0.004026035218603868,0.7230952380952381,0.7315414650708768,0.008446226975638682
beta,receiving,TE,rec_wide_rate,2023,88,1.7629995096919295,1.7114993758317025,1.710381203888533,-0.0011181719431694326,9,0.05222541153664057,0.053719501860621514,0.0014940903239809428,0.7623737373737374,0.7653367003367002,0.002962962962962834
beta,receiving,TE,rec_wide_rate,2024,89,2.082029536835693,2.0429073343959696,2.0441202472666467,0.001212912870677041,9,0.0501164270122241,0.04788292437156726,-0.0022335026406568384,0.7473934018051664,0.7867532467532468,0.039359844948080314
