year,trial,policy,solve_status,max_forced_options,forced_option_count,forced_option_players,forced_young_count,forced_mean_year_exp,candidate_attempts,reoptimization_refine_swaps,roster,nominal_starters,bench_players,starter_changes_vs_control,bench_changes_vs_control,roster_changes_vs_control,forecast_salary_spend,unspent_budget,starter_forecast_spend,bench_forecast_spend,starter_projected_ppg_sum,starter_raw_actual_points,starter_forecast_ev,starter_forecast_p10,starter_forecast_p90,top3_spend_share,baseline_construction_score,current_construction_score,current_construction_delta,forecast_ev,forecast_p10,forecast_p90,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players,actual_playoff_points,bench_actual_max4_ppg,bench_dead_below10,bench_sustained_12_hits,bench_sustained_15_hits,predicted_expected_best_surplus,predicted_probability_any_hit,predicted_probability_any_10,predicted_probability_any_20,predicted_expected_top2_surplus,predicted_best_player,next_validation_bench_matches,next_projection_proxy_bench_count,future_outcome_available,actual_best_keeper_surplus,actual_top2_keeper_surplus,actual_any_keeper_hit,actual_any_keeper_hit_10,actual_any_keeper_hit_20,actual_best_future_ppg,actual_future_ppg_ge12_count,actual_future_ppg_ge15_count,actual_keeper_hit_players,observed_cost_coverage,observed_best_keeper_surplus,observed_any_keeper_hit_10
2025,177,reinvest_k2,optimal,2,1,Braelon Allen,1,1.0,16,4,Adam Thielen|Bijan Robinson|Braelon Allen|Emeka Egbuka|Marvin Harrison|Matthew Golden|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Tyler Warren|Tyrone Tracy,Bijan Robinson|Emeka Egbuka|Marvin Harrison|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce,Adam Thielen|Braelon Allen|Matthew Golden|Tyler Warren|Tyrone Tracy,0,2,2,297.66522216796875,0.33477783203125,257.8969116210937,39.76826858520508,110.79863357543944,1403.4801025390625,1630.39306640625,1455.825927734375,1786.7835693359375,0.5867944359779358,1487.32958984375,1487.32958984375,0.0,1699.9534912109375,1530.418212890625,1845.1181640625,1637.39990234375,1551.6800537109375,37,332.0,0,0,361.0199890136719,9.291666841506958,3,2,1,32.317979472212095,0.821,0.698,0.644,45.875778141580085,Tyrone Tracy,3,2,0,,,,,,,,,,,,
2025,177,reinvest_k3,optimal,3,1,Braelon Allen,1,1.0,24,4,Adam Thielen|Bijan Robinson|Braelon Allen|Emeka Egbuka|Marvin Harrison|Matthew Golden|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Tyler Warren|Tyrone Tracy,Bijan Robinson|Emeka Egbuka|Marvin Harrison|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce,Adam Thielen|Braelon Allen|Matthew Golden|Tyler Warren|Tyrone Tracy,0,2,2,297.66522216796875,0.33477783203125,257.8969116210937,39.76826858520508,110.79863357543944,1403.4801025390625,1630.39306640625,1455.825927734375,1786.7835693359375,0.5867944359779358,1487.32958984375,1487.32958984375,0.0,1699.9534912109375,1530.418212890625,1845.1181640625,1637.39990234375,1551.6800537109375,37,332.0,0,0,361.0199890136719,9.291666841506958,3,2,1,32.317979472212095,0.821,0.698,0.644,45.875778141580085,Tyrone Tracy,3,2,0,,,,,,,,,,,,
2025,178,control,optimal,0,0,,0,,0,2,Austin Ekeler|Devon Achane|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Tet Mcmillan|Travis Hunter|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|George Kittle|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Xavier Worthy,Austin Ekeler|Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren,0,0,0,294.2125549316406,3.787445068359375,252.47222900390625,41.7403450012207,110.19933986663818,1362.97998046875,1624.3372802734375,1447.02685546875,1795.58837890625,0.5036291480064392,1455.2431640625,1455.2431640625,0.0,1692.61376953125,1534.3251953125,1863.079833984375,1597.7999267578125,1517.280029296875,34,375.0,0,0,366.91998291015625,11.733333396911622,2,3,2,33.89886915224778,0.836,0.706,0.657,49.3923396670817,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,178,reinvest_k1,optimal,1,0,,0,,8,2,Austin Ekeler|Devon Achane|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Tet Mcmillan|Travis Hunter|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|George Kittle|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Xavier Worthy,Austin Ekeler|Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren,0,0,0,294.2125549316406,3.787445068359375,252.47222900390625,41.7403450012207,110.19933986663818,1362.97998046875,1624.3372802734375,1447.02685546875,1795.58837890625,0.5036291480064392,1455.2431640625,1455.2431640625,0.0,1692.61376953125,1534.3251953125,1863.079833984375,1597.7999267578125,1517.280029296875,34,375.0,0,0,366.91998291015625,11.733333396911622,2,3,2,33.89886915224778,0.836,0.706,0.657,49.3923396670817,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,178,reinvest_k2,optimal,2,0,,0,,16,2,Austin Ekeler|Devon Achane|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Tet Mcmillan|Travis Hunter|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|George Kittle|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Xavier Worthy,Austin Ekeler|Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren,0,0,0,294.2125549316406,3.787445068359375,252.47222900390625,41.7403450012207,110.19933986663818,1362.97998046875,1624.3372802734375,1447.02685546875,1795.58837890625,0.5036291480064392,1455.2431640625,1455.2431640625,0.0,1692.61376953125,1534.3251953125,1863.079833984375,1597.7999267578125,1517.280029296875,34,375.0,0,0,366.91998291015625,11.733333396911622,2,3,2,33.89886915224778,0.836,0.706,0.657,49.3923396670817,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,178,reinvest_k3,optimal,3,0,,0,,24,2,Austin Ekeler|Devon Achane|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Tet Mcmillan|Travis Hunter|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|George Kittle|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Xavier Worthy,Austin Ekeler|Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren,0,0,0,294.2125549316406,3.787445068359375,252.47222900390625,41.7403450012207,110.19933986663818,1362.97998046875,1624.3372802734375,1447.02685546875,1795.58837890625,0.5036291480064392,1455.2431640625,1455.2431640625,0.0,1692.61376953125,1534.3251953125,1863.079833984375,1597.7999267578125,1517.280029296875,34,375.0,0,0,366.91998291015625,11.733333396911622,2,3,2,33.89886915224778,0.836,0.706,0.657,49.3923396670817,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,179,control,optimal,0,0,,0,,0,3,Bhayshul Tuten|Devon Achane|Emeka Egbuka|Jacory Croskey Merritt|Lamar Jackson|Marvin Harrison|Matthew Golden|Ricky Pearsall|Travis Hunter|Travis Kelce|Treveyon Henderson|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|Lamar Jackson|Marvin Harrison|Travis Hunter|Travis Kelce|Treveyon Henderson|Xavier Worthy,Bhayshul Tuten|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,297.7913818359375,0.2086181640625,258.742431640625,39.04901123046875,111.70340156555176,1212.0400390625,1644.4114990234375,1468.9639892578125,1788.0399169921875,0.5295541286468506,1494.87158203125,1494.87158203125,0.0,1714.532470703125,1571.3790283203125,1879.3475341796875,1567.6201171875,1346.8399658203125,42,385.0,0,0,358.760009765625,11.65500030517578,2,2,1,31.76321917767452,0.815,0.688,0.609,45.66981794008471,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,179,reinvest_k1,optimal,1,0,,0,,8,3,Bhayshul Tuten|Devon Achane|Emeka Egbuka|Jacory Croskey Merritt|Lamar Jackson|Marvin Harrison|Matthew Golden|Ricky Pearsall|Travis Hunter|Travis Kelce|Treveyon Henderson|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|Lamar Jackson|Marvin Harrison|Travis Hunter|Travis Kelce|Treveyon Henderson|Xavier Worthy,Bhayshul Tuten|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,297.7913818359375,0.2086181640625,258.742431640625,39.04901123046875,111.70340156555176,1212.0400390625,1644.4114990234375,1468.9639892578125,1788.0399169921875,0.5295541286468506,1494.87158203125,1494.87158203125,0.0,1714.532470703125,1571.3790283203125,1879.3475341796875,1567.6201171875,1346.8399658203125,42,385.0,0,0,358.760009765625,11.65500030517578,2,2,1,31.76321917767452,0.815,0.688,0.609,45.66981794008471,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,179,reinvest_k2,optimal,2,0,,0,,16,3,Bhayshul Tuten|Devon Achane|Emeka Egbuka|Jacory Croskey Merritt|Lamar Jackson|Marvin Harrison|Matthew Golden|Ricky Pearsall|Travis Hunter|Travis Kelce|Treveyon Henderson|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|Lamar Jackson|Marvin Harrison|Travis Hunter|Travis Kelce|Treveyon Henderson|Xavier Worthy,Bhayshul Tuten|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,297.7913818359375,0.2086181640625,258.742431640625,39.04901123046875,111.70340156555176,1212.0400390625,1644.4114990234375,1468.9639892578125,1788.0399169921875,0.5295541286468506,1494.87158203125,1494.87158203125,0.0,1714.532470703125,1571.3790283203125,1879.3475341796875,1567.6201171875,1346.8399658203125,42,385.0,0,0,358.760009765625,11.65500030517578,2,2,1,31.76321917767452,0.815,0.688,0.609,45.66981794008471,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,179,reinvest_k3,optimal,3,0,,0,,24,3,Bhayshul Tuten|Devon Achane|Emeka Egbuka|Jacory Croskey Merritt|Lamar Jackson|Marvin Harrison|Matthew Golden|Ricky Pearsall|Travis Hunter|Travis Kelce|Treveyon Henderson|Tyler Warren|Xavier Worthy,Devon Achane|Emeka Egbuka|Lamar Jackson|Marvin Harrison|Travis Hunter|Travis Kelce|Treveyon Henderson|Xavier Worthy,Bhayshul Tuten|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,297.7913818359375,0.2086181640625,258.742431640625,39.04901123046875,111.70340156555176,1212.0400390625,1644.4114990234375,1468.9639892578125,1788.0399169921875,0.5295541286468506,1494.87158203125,1494.87158203125,0.0,1714.532470703125,1571.3790283203125,1879.3475341796875,1567.6201171875,1346.8399658203125,42,385.0,0,0,358.760009765625,11.65500030517578,2,2,1,31.76321917767452,0.815,0.688,0.609,45.66981794008471,Jacory Croskey Merritt,1,4,0,,,,,,,,,,,,
2025,180,control,optimal,0,0,,0,,0,4,Austin Ekeler|Emeka Egbuka|Jacory Croskey Merritt|Josh Allen|Kaleb Johnson|Malik Nabers|Rj Harvey|Rome Odunze|Travis Hunter|Travis Kelce|Tyler Warren|Tyrone Tracy|Xavier Worthy,Emeka Egbuka|Josh Allen|Kaleb Johnson|Malik Nabers|Rj Harvey|Travis Hunter|Travis Kelce|Xavier Worthy,Austin Ekeler|Jacory Croskey Merritt|Rome Odunze|Tyler Warren|Tyrone Tracy,0,0,0,296.5702514648437,1.42974853515625,242.4232940673828,54.14698028564453,108.92020606994627,1033.3399658203125,1617.667724609375,1461.3125,1758.1063232421875,0.4980626106262207,1457.8271484375,1457.8271484375,0.0,1699.5472412109375,1555.9091796875,1838.032958984375,1457.219970703125,1389.840087890625,37,313.0,0,0,330.8800048828125,12.72666664123535,1,4,2,34.44708902419962,0.813,0.722,0.669,49.411743932844864,Tyrone Tracy,2,3,0,,,,,,,,,,,,
2025,180,reinvest_k1,optimal,1,1,Jaylen Wright,1,1.0,8,5,Emeka Egbuka|Jacory Croskey Merritt|Jaylen Wright|Josh Allen|Kaleb Johnson|Malik Nabers|Matthew Golden|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Tyler Warren|Xavier Worthy,Josh Allen|Kaleb Johnson|Malik Nabers|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Xavier Worthy,Emeka Egbuka|Jacory Croskey Merritt|Jaylen Wright|Matthew Golden|Tyler Warren,1,3,3,295.5951538085937,2.40484619140625,254.3199920654297,41.27515411376953,109.41467189788818,1042.840087890625,1622.9447021484375,1481.627197265625,1763.101318359375,0.4997056126594543,1457.8271484375,1463.81689453125,5.98974609375,1702.572021484375,1552.3543701171875,1839.1744384765625,1483.9200439453125,1366.239990234375,35,335.0,1,0,336.7799987792969,12.906666946411132,2,3,2,40.023131564369336,0.881,0.748,0.706,58.65024381121108,Emeka Egbuka,1,4,0,,,,,,,,,,,,
2025,180,reinvest_k2,optimal,2,1,Jaylen Wright,1,1.0,16,5,Emeka Egbuka|Jacory Croskey Merritt|Jaylen Wright|Josh Allen|Kaleb Johnson|Malik Nabers|Matthew Golden|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Tyler Warren|Xavier Worthy,Josh Allen|Kaleb Johnson|Malik Nabers|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Xavier Worthy,Emeka Egbuka|Jacory Croskey Merritt|Jaylen Wright|Matthew Golden|Tyler Warren,1,3,3,295.5951538085937,2.40484619140625,254.3199920654297,41.27515411376953,109.41467189788818,1042.840087890625,1622.9447021484375,1481.627197265625,1763.101318359375,0.4997056126594543,1457.8271484375,1463.81689453125,5.98974609375,1702.572021484375,1552.3543701171875,1839.1744384765625,1483.9200439453125,1366.239990234375,35,335.0,1,0,336.7799987792969,12.906666946411132,2,3,2,40.023131564369336,0.881,0.748,0.706,58.65024381121108,Emeka Egbuka,1,4,0,,,,,,,,,,,,
2025,180,reinvest_k3,optimal,3,1,Jaylen Wright,1,1.0,24,5,Emeka Egbuka|Jacory Croskey Merritt|Jaylen Wright|Josh Allen|Kaleb Johnson|Malik Nabers|Matthew Golden|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Tyler Warren|Xavier Worthy,Josh Allen|Kaleb Johnson|Malik Nabers|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Xavier Worthy,Emeka Egbuka|Jacory Croskey Merritt|Jaylen Wright|Matthew Golden|Tyler Warren,1,3,3,295.5951538085937,2.40484619140625,254.3199920654297,41.27515411376953,109.41467189788818,1042.840087890625,1622.9447021484375,1481.627197265625,1763.101318359375,0.4997056126594543,1457.8271484375,1463.81689453125,5.98974609375,1702.572021484375,1552.3543701171875,1839.1744384765625,1483.9200439453125,1366.239990234375,35,335.0,1,0,336.7799987792969,12.906666946411132,2,3,2,40.023131564369336,0.881,0.748,0.706,58.65024381121108,Emeka Egbuka,1,4,0,,,,,,,,,,,,
2025,181,control,optimal,0,0,,0,,0,0,Ashton Jeanty|Emeka Egbuka|Jacory Croskey Merritt|Marvin Harrison|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Travis Hunter|Travis Kelce|Tyler Warren|Tyrone Tracy|Xavier Worthy,Ashton Jeanty|Emeka Egbuka|Marvin Harrison|Patrick Mahomes|Rj Harvey|Travis Hunter|Travis Kelce|Xavier Worthy,Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren|Tyrone Tracy,0,0,0,297.6937866210937,0.30621337890625,239.1181640625,58.57561874389648,109.68638134002686,1226.679931640625,1612.4114990234375,1450.1494140625,1768.1759033203125,0.5072907209396362,1459.990234375,1459.990234375,0.0,1702.0968017578125,1541.62255859375,1856.4453125,1497.199951171875,1447.780029296875,36,362.0,0,0,318.219970703125,14.63333339691162,1,4,2,36.29837503680935,0.855,0.757,0.683,53.27629330365204,Tyrone Tracy,2,3,0,,,,,,,,,,,,
2025,181,reinvest_k1,optimal,1,0,,0,,8,0,Ashton Jeanty|Emeka Egbuka|Jacory Croskey Merritt|Marvin Harrison|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Travis Hunter|Travis Kelce|Tyler Warren|Tyrone Tracy|Xavier Worthy,Ashton Jeanty|Emeka Egbuka|Marvin Harrison|Patrick Mahomes|Rj Harvey|Travis Hunter|Travis Kelce|Xavier Worthy,Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren|Tyrone Tracy,0,0,0,297.6937866210937,0.30621337890625,239.1181640625,58.57561874389648,109.68638134002686,1226.679931640625,1612.4114990234375,1450.1494140625,1768.1759033203125,0.5072907209396362,1459.990234375,1459.990234375,0.0,1702.0968017578125,1541.62255859375,1856.4453125,1497.199951171875,1447.780029296875,36,362.0,0,0,318.219970703125,14.63333339691162,1,4,2,36.29837503680935,0.855,0.757,0.683,53.27629330365204,Tyrone Tracy,2,3,0,,,,,,,,,,,,
2025,181,reinvest_k2,optimal,2,0,,0,,16,0,Ashton Jeanty|Emeka Egbuka|Jacory Croskey Merritt|Marvin Harrison|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Travis Hunter|Travis Kelce|Tyler Warren|Tyrone Tracy|Xavier Worthy,Ashton Jeanty|Emeka Egbuka|Marvin Harrison|Patrick Mahomes|Rj Harvey|Travis Hunter|Travis Kelce|Xavier Worthy,Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren|Tyrone Tracy,0,0,0,297.6937866210937,0.30621337890625,239.1181640625,58.57561874389648,109.68638134002686,1226.679931640625,1612.4114990234375,1450.1494140625,1768.1759033203125,0.5072907209396362,1459.990234375,1459.990234375,0.0,1702.0968017578125,1541.62255859375,1856.4453125,1497.199951171875,1447.780029296875,36,362.0,0,0,318.219970703125,14.63333339691162,1,4,2,36.29837503680935,0.855,0.757,0.683,53.27629330365204,Tyrone Tracy,2,3,0,,,,,,,,,,,,
2025,181,reinvest_k3,optimal,3,0,,0,,24,0,Ashton Jeanty|Emeka Egbuka|Jacory Croskey Merritt|Marvin Harrison|Matthew Golden|Patrick Mahomes|Rj Harvey|Rome Odunze|Travis Hunter|Travis Kelce|Tyler Warren|Tyrone Tracy|Xavier Worthy,Ashton Jeanty|Emeka Egbuka|Marvin Harrison|Patrick Mahomes|Rj Harvey|Travis Hunter|Travis Kelce|Xavier Worthy,Jacory Croskey Merritt|Matthew Golden|Rome Odunze|Tyler Warren|Tyrone Tracy,0,0,0,297.6937866210937,0.30621337890625,239.1181640625,58.57561874389648,109.68638134002686,1226.679931640625,1612.4114990234375,1450.1494140625,1768.1759033203125,0.5072907209396362,1459.990234375,1459.990234375,0.0,1702.0968017578125,1541.62255859375,1856.4453125,1497.199951171875,1447.780029296875,36,362.0,0,0,318.219970703125,14.63333339691162,1,4,2,36.29837503680935,0.855,0.757,0.683,53.27629330365204,Tyrone Tracy,2,3,0,,,,,,,,,,,,
2025,182,control,optimal,0,0,,0,,0,2,Ashton Jeanty|Austin Ekeler|Devonta Smith|Emeka Egbuka|George Kittle|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Rj Harvey|Tet Mcmillan|Travis Hunter|Tyler Warren|Tyrone Tracy,Ashton Jeanty|Devonta Smith|Emeka Egbuka|George Kittle|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter,Austin Ekeler|Matthew Golden|Ricky Pearsall|Tyler Warren|Tyrone Tracy,0,0,0,297.9718933105469,0.028106689453125,242.7993927001953,55.172508239746094,110.3086748123169,1350.780029296875,1627.3177490234375,1472.40771484375,1801.826171875,0.5058906078338623,1459.5185546875,1459.5185546875,0.0,1706.4359130859375,1560.14306640625,1859.7249755859373,1496.699951171875,1480.3800048828125,34,370.0,0,0,366.02001953125,10.241666984558105,2,2,1,31.925618549705348,0.826,0.712,0.662,46.57785957036037,Tyrone Tracy,2,3,0,,,,,,,,,,,,
2025,182,reinvest_k1,optimal,1,1,Jacory Croskey Merritt,1,0.0,8,2,Emeka Egbuka|Jacory Croskey Merritt|Malik Nabers|Marvin Harrison|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Treveyon Henderson|Tyler Warren,Malik Nabers|Marvin Harrison|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Treveyon Henderson,Emeka Egbuka|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,4,2,5,296.9803466796875,1.0196533203125,246.5672912597656,50.413063049316406,109.77836799621582,1160.280029296875,1615.9825439453125,1469.0804443359375,1767.2008056640625,0.5209347605705261,1459.5185546875,1473.974609375,14.4560546875,1688.8502197265625,1531.7830810546875,1849.091064453125,1426.800048828125,1420.97998046875,34,366.0,0,0,323.8199768066406,13.486667060852051,1,3,2,37.69768124581938,0.882,0.752,0.695,55.21629594804631,Emeka Egbuka,1,4,0,,,,,,,,,,,,
2025,182,reinvest_k2,optimal,2,1,Jacory Croskey Merritt,1,0.0,16,2,Emeka Egbuka|Jacory Croskey Merritt|Malik Nabers|Marvin Harrison|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Treveyon Henderson|Tyler Warren,Malik Nabers|Marvin Harrison|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Treveyon Henderson,Emeka Egbuka|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,4,2,5,296.9803466796875,1.0196533203125,246.5672912597656,50.413063049316406,109.77836799621582,1160.280029296875,1615.9825439453125,1469.0804443359375,1767.2008056640625,0.5209347605705261,1459.5185546875,1473.974609375,14.4560546875,1688.8502197265625,1531.7830810546875,1849.091064453125,1426.800048828125,1420.97998046875,34,366.0,0,0,323.8199768066406,13.486667060852051,1,3,2,37.69768124581938,0.882,0.752,0.695,55.21629594804631,Emeka Egbuka,1,4,0,,,,,,,,,,,,
2025,182,reinvest_k3,optimal,3,1,Jacory Croskey Merritt,1,0.0,24,2,Emeka Egbuka|Jacory Croskey Merritt|Malik Nabers|Marvin Harrison|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Treveyon Henderson|Tyler Warren,Malik Nabers|Marvin Harrison|Patrick Mahomes|Rj Harvey|Tet Mcmillan|Travis Hunter|Travis Kelce|Treveyon Henderson,Emeka Egbuka|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,4,2,5,296.9803466796875,1.0196533203125,246.5672912597656,50.413063049316406,109.77836799621582,1160.280029296875,1615.9825439453125,1469.0804443359375,1767.2008056640625,0.5209347605705261,1459.5185546875,1473.974609375,14.4560546875,1688.8502197265625,1531.7830810546875,1849.091064453125,1426.800048828125,1420.97998046875,34,366.0,0,0,323.8199768066406,13.486667060852051,1,3,2,37.69768124581938,0.882,0.752,0.695,55.21629594804631,Emeka Egbuka,1,4,0,,,,,,,,,,,,
2025,183,control,optimal,0,0,,0,,0,2,Adam Thielen|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Josh Jacobs|Malik Nabers|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Tet Mcmillan|Travis Hunter|Tyler Warren|Tyrone Tracy,Emeka Egbuka|George Kittle|Josh Jacobs|Malik Nabers|Patrick Mahomes|Tet Mcmillan|Travis Hunter|Tyrone Tracy,Adam Thielen|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,296.77001953125,1.22998046875,257.3856201171875,39.3843879699707,110.2942533493042,1206.1800537109375,1636.7412109375,1485.634033203125,1797.1612548828125,0.5587889552116394,1479.813232421875,1479.813232421875,0.0,1703.4486083984375,1551.041748046875,1867.0194091796875,1565.0,1423.580078125,43,357.0,0,0,335.41998291015625,10.52166690826416,2,2,1,29.245405478696163,0.795,0.648,0.573,40.92691574269389,Jacory Croskey Merritt,2,3,0,,,,,,,,,,,,
2025,183,reinvest_k1,optimal,1,0,,0,,8,2,Adam Thielen|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Josh Jacobs|Malik Nabers|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Tet Mcmillan|Travis Hunter|Tyler Warren|Tyrone Tracy,Emeka Egbuka|George Kittle|Josh Jacobs|Malik Nabers|Patrick Mahomes|Tet Mcmillan|Travis Hunter|Tyrone Tracy,Adam Thielen|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,296.77001953125,1.22998046875,257.3856201171875,39.3843879699707,110.2942533493042,1206.1800537109375,1636.7412109375,1485.634033203125,1797.1612548828125,0.5587889552116394,1479.813232421875,1479.813232421875,0.0,1703.4486083984375,1551.041748046875,1867.0194091796875,1565.0,1423.580078125,43,357.0,0,0,335.41998291015625,10.52166690826416,2,2,1,29.245405478696163,0.795,0.648,0.573,40.92691574269389,Jacory Croskey Merritt,2,3,0,,,,,,,,,,,,
2025,183,reinvest_k2,optimal,2,0,,0,,16,2,Adam Thielen|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Josh Jacobs|Malik Nabers|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Tet Mcmillan|Travis Hunter|Tyler Warren|Tyrone Tracy,Emeka Egbuka|George Kittle|Josh Jacobs|Malik Nabers|Patrick Mahomes|Tet Mcmillan|Travis Hunter|Tyrone Tracy,Adam Thielen|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,296.77001953125,1.22998046875,257.3856201171875,39.3843879699707,110.2942533493042,1206.1800537109375,1636.7412109375,1485.634033203125,1797.1612548828125,0.5587889552116394,1479.813232421875,1479.813232421875,0.0,1703.4486083984375,1551.041748046875,1867.0194091796875,1565.0,1423.580078125,43,357.0,0,0,335.41998291015625,10.52166690826416,2,2,1,29.245405478696163,0.795,0.648,0.573,40.92691574269389,Jacory Croskey Merritt,2,3,0,,,,,,,,,,,,
2025,183,reinvest_k3,optimal,3,0,,0,,24,2,Adam Thielen|Emeka Egbuka|George Kittle|Jacory Croskey Merritt|Josh Jacobs|Malik Nabers|Matthew Golden|Patrick Mahomes|Ricky Pearsall|Tet Mcmillan|Travis Hunter|Tyler Warren|Tyrone Tracy,Emeka Egbuka|George Kittle|Josh Jacobs|Malik Nabers|Patrick Mahomes|Tet Mcmillan|Travis Hunter|Tyrone Tracy,Adam Thielen|Jacory Croskey Merritt|Matthew Golden|Ricky Pearsall|Tyler Warren,0,0,0,296.77001953125,1.22998046875,257.3856201171875,39.3843879699707,110.2942533493042,1206.1800537109375,1636.7412109375,1485.634033203125,1797.1612548828125,0.5587889552116394,1479.813232421875,1479.813232421875,0.0,1703.4486083984375,1551.041748046875,1867.0194091796875,1565.0,1423.580078125,43,357.0,0,0,335.41998291015625,10.52166690826416,2,2,1,29.245405478696163,0.795,0.648,0.573,40.92691574269389,Jacory Croskey Merritt,2,3,0,,,,,,,,,,,,
