player,season,pos,next_pred_ppg,recorded_next_y_act,validation_rows,raw_year_exp,pred_ppg,input_current_y_act,input_next_y_act,true_current_games,true_current_ppg,true_current_points,next_season,true_next_games,true_next_ppg,true_next_points,true_no_appearance,true_no_useful,recorded_no_useful,recorded_minus_true_ppg,carried_forward_current_ppg,threshold,above_threshold,experience_cohort,exp_below,excess_exp,further_excess_exp
Amari Cooper,2021,WR,12.787798073255093,14.30625,2,6.0,11.985356904414102,13.542857142857143,15.05625,14.0,13.542857142857143,189.6,2022,16.0,15.05625,240.9,False,False,False,-0.75,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Amari Cooper,2022,WR,9.123651263184708,14.246666666666666,2,7.0,9.429646471907308,15.05625,15.08,16.0,15.05625,240.9,2023,15.0,15.08,226.2,False,False,False,-0.8333333333333339,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Amari Cooper,2023,WR,10.773319659271749,9.3,2,8.0,10.60284964094139,15.08,9.953846153846154,15.0,15.08,226.2,2024,13.0,9.953846153846154,129.4,False,False,False,-0.6538461538461533,False,9.0,False,threshold_or_below,8.0,0.0,0.0
Amari Cooper,2024,WR,10.30626237356378,9.3,2,9.0,10.224450034865976,9.953846153846154,9.953846153846154,13.0,9.953846153846154,129.4,2025,0.0,0.0,0.0,True,True,False,9.3,True,9.0,False,threshold_or_below,9.0,0.0,0.0
Ameer Abdullah,2022,RB,5.543302544157113,2.02,2,7.0,5.603658116192109,4.341666666666667,2.6199999999999997,12.0,4.341666666666667,52.1,2023,15.0,2.6199999999999997,39.3,False,True,True,-0.5999999999999996,False,7.0,False,threshold_or_below,7.0,0.0,0.0
Ameer Abdullah,2023,RB,4.075028076641213,8.553846153846154,2,8.0,4.242044969601916,2.6199999999999997,9.707692307692309,15.0,2.6199999999999997,39.3,2024,13.0,9.707692307692309,126.2,False,False,False,-1.153846153846155,False,7.0,True,above_threshold,7.0,1.0,0.0
Ameer Abdullah,2024,RB,4.357808747770832,2.4909090909090907,2,9.0,3.8784654240770564,9.707692307692309,3.036363636363636,13.0,9.707692307692309,126.2,2025,11.0,3.036363636363636,33.4,False,True,True,-0.5454545454545454,False,7.0,True,above_threshold,7.0,2.0,1.0
Amon Ra St Brown,2021,WR,8.177043877796025,14.446666666666667,3,0.0,7.668092683341647,13.173333333333336,17.113333333333333,15.0,13.173333333333336,197.60000000000002,2022,15.0,17.113333333333333,256.7,False,False,False,-2.666666666666666,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Amon Ra St Brown,2022,WR,11.445177209284205,17.633333333333333,3,1.0,11.586028134365733,17.113333333333333,20.3,15.0,17.113333333333333,256.7,2023,15.0,20.3,304.5,False,False,False,-2.666666666666668,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Amon Ra St Brown,2023,WR,13.43753240035398,17.8625,2,2.0,13.61934950663972,20.3,20.01875,15.0,20.3,304.5,2024,16.0,20.01875,320.3,False,False,False,-2.15625,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Amon Ra St Brown,2024,WR,15.490080687229955,16.3875,2,3.0,15.46690549663927,20.01875,18.7625,16.0,20.01875,320.3,2025,16.0,18.7625,300.2,False,False,False,-2.375,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Andre Ellington,2017,RB,4.11022865568406,6.890000000000001,2,4.0,3.9856959580299054,8.74,8.74,10.0,8.74,87.4,2018,0.0,0.0,0.0,True,True,False,6.890000000000001,True,7.0,False,threshold_or_below,4.0,0.0,0.0
Andre Holmes,2017,WR,4.582776709446655,2.359090909090909,2,5.0,4.210026361964784,4.3,2.6545454545454543,10.0,4.3,43.0,2018,11.0,2.6545454545454543,29.2,False,True,True,-0.2954545454545454,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Andre Holmes,2018,WR,4.1218649874583955,2.359090909090909,2,6.0,3.9934573880983386,2.6545454545454543,2.6545454545454543,11.0,2.6545454545454543,29.2,2019,0.0,0.0,0.0,True,True,True,2.359090909090909,True,9.0,False,threshold_or_below,6.0,0.0,0.0
Andre Roberts,2017,WR,4.269976403683502,3.1416666666666666,2,7.0,3.6362185739885398,0.55,3.3499999999999996,4.0,0.55,2.2,2018,6.0,3.3499999999999996,20.099999999999998,False,False,False,-0.20833333333333304,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Andrei Iosivas,2024,WR,5.647951193557841,5.242857142857143,3,1.0,5.537080698901743,7.29375,6.207142857142857,16.0,7.29375,116.7,2025,14.0,6.207142857142857,86.9,False,False,False,-0.9642857142857144,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Andy Isabella,2019,WR,6.431269417092132,4.209090909090909,3,0.0,5.696501961409702,3.933333333333333,4.9818181818181815,9.0,3.933333333333333,35.4,2020,11.0,4.9818181818181815,54.8,False,False,True,-0.7727272727272725,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Anthony Firkser,2020,TE,4.9545048563752205,4.107142857142857,1,2.0,3.871266486216662,5.707142857142857,4.107142857142857,14.0,5.707142857142857,79.9,2021,14.0,4.107142857142857,57.5,False,False,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Anthony Firkser,2021,TE,7.399108793536999,2.414285714285714,1,3.0,6.103525622310256,4.107142857142857,2.414285714285714,14.0,4.107142857142857,57.5,2022,7.0,2.414285714285714,16.9,False,True,True,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Anthony Miller,2018,WR,8.560013912573325,6.966666666666666,3,0.0,8.186939013003094,9.169230769230769,8.466666666666667,13.0,9.169230769230769,119.2,2019,15.0,8.466666666666667,127.0,False,False,False,-1.5000000000000009,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Anthony Miller,2019,WR,8.397482387677622,5.593333333333334,3,1.0,8.1826414485971,8.466666666666667,7.093333333333334,15.0,8.466666666666667,127.0,2020,15.0,7.093333333333334,106.4,False,False,True,-1.5,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Anthony Sherman,2018,RB,4.879615163783239,0.82,3,7.0,3.8817485633492943,2.8428571428571425,1.02,7.0,2.8428571428571425,19.9,2019,5.0,1.02,5.1000000000000005,False,True,True,-0.20000000000000007,False,7.0,False,threshold_or_below,7.0,0.0,0.0
Antonio Brown,2017,WR,16.343102691667788,20.513333333333332,2,7.0,15.728378828892106,22.035714285714285,21.58,14.0,22.035714285714285,308.5,2018,15.0,21.58,323.7,False,False,False,-1.0666666666666664,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Antonio Brown,2021,WR,8.14657974781181,10.399999999999999,2,11.0,8.15677960905734,17.3,11.471428571428572,7.0,17.3,121.10000000000001,2022,0.0,0.0,0.0,True,True,False,10.399999999999999,False,9.0,True,above_threshold,9.0,2.0,1.0
Antonio Callaway,2018,WR,6.714165056787475,3.225,3,0.0,6.064820698179053,7.573333333333334,4.2250000000000005,15.0,7.573333333333334,113.60000000000001,2019,4.0,4.2250000000000005,16.900000000000002,False,True,True,-1.0000000000000004,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Antonio Gates,2017,TE,7.212935323350202,4.846666666666667,1,11.0,6.306575736240626,4.733333333333333,4.846666666666667,15.0,4.733333333333333,71.0,2018,15.0,4.846666666666667,72.7,False,True,True,0.0,False,8.0,True,above_threshold,8.0,3.0,2.0
Antonio Gates,2018,TE,6.526023606321792,4.846666666666667,1,12.0,5.444557714011623,4.846666666666667,4.846666666666667,15.0,4.846666666666667,72.7,2019,0.0,0.0,0.0,True,True,False,4.846666666666667,True,8.0,True,above_threshold,8.0,4.0,3.0
Antonio Gibson,2020,RB,11.92758474433731,12.979999999999999,3,0.0,11.484363726212349,15.00769230769231,13.946666666666667,13.0,15.00769230769231,195.10000000000002,2021,15.0,13.946666666666667,209.20000000000002,False,False,False,-0.9666666666666686,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Antonio Gibson,2021,RB,14.091254688077967,9.860000000000001,3,1.0,14.592932464575249,13.946666666666667,11.06,15.0,13.946666666666667,209.20000000000002,2022,15.0,11.06,165.9,False,False,True,-1.1999999999999993,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Antonio Gibson,2022,RB,10.637804181784432,6.753333333333333,2,2.0,11.350515797363883,11.06,8.186666666666666,15.0,11.06,165.9,2023,15.0,8.186666666666666,122.8,False,False,True,-1.4333333333333327,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Antonio Gibson,2023,RB,8.458888818326965,5.29375,2,3.0,9.478637872185162,8.186666666666666,5.825,15.0,8.186666666666666,122.8,2024,16.0,5.825,93.2,False,True,True,-0.53125,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Antonio Gibson,2024,RB,6.834800747121567,3.44,2,4.0,7.071883780481009,5.825,3.6399999999999997,16.0,5.825,93.2,2025,5.0,3.6399999999999997,18.2,False,True,True,-0.19999999999999973,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Auden Tate,2020,WR,4.764682978443181,3.0999999999999996,2,2.0,4.655203054965218,3.625,3.225,8.0,3.625,29.0,2021,4.0,3.225,12.9,False,True,True,-0.12500000000000044,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Auden Tate,2021,WR,4.79004960179767,3.0999999999999996,2,3.0,4.724541220443397,3.225,3.225,4.0,3.225,12.9,2022,0.0,0.0,0.0,True,True,True,3.0999999999999996,True,9.0,False,threshold_or_below,3.0,0.0,0.0
Austin Ekeler,2018,RB,7.504917192707023,17.64,3,1.0,7.038179119924258,12.153846153846153,19.540000000000003,13.0,12.153846153846153,158.0,2019,15.0,19.540000000000003,293.1,False,False,False,-1.9000000000000021,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Austin Ekeler,2019,RB,9.885237084600238,14.022222222222222,2,2.0,10.51408888800875,19.540000000000003,16.46666666666667,15.0,19.540000000000003,293.1,2020,9.0,16.46666666666667,148.20000000000002,False,False,False,-2.4444444444444464,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Austin Ekeler,2020,RB,14.60221766828704,19.973333333333336,2,3.0,15.308499971491512,16.46666666666667,21.073333333333334,9.0,16.46666666666667,148.20000000000002,2021,15.0,21.073333333333334,316.1,False,False,False,-1.0999999999999979,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Austin Ekeler,2021,RB,12.679425557663107,20.675,2,4.0,14.277050459782933,21.073333333333334,22.76875,15.0,21.073333333333334,316.1,2022,16.0,22.76875,364.3,False,False,False,-2.09375,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Austin Ekeler,2022,RB,16.075576344867674,12.100000000000001,2,5.0,17.20712491566699,22.76875,13.561538461538463,16.0,22.76875,364.3,2023,13.0,13.561538461538463,176.3,False,False,False,-1.4615384615384617,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Austin Ekeler,2023,RB,16.00969047703706,10.418181818181818,2,6.0,16.99379487614546,13.561538461538463,11.554545454545455,13.0,13.561538461538463,176.3,2024,11.0,11.554545454545455,127.1,False,False,True,-1.1363636363636367,False,7.0,False,threshold_or_below,6.0,0.0,0.0
Austin Hooper,2017,TE,9.698919682087356,9.966666666666667,1,1.0,7.65674885305291,7.54,9.966666666666667,15.0,7.54,113.1,2018,15.0,9.966666666666667,149.5,False,False,False,0.0,False,8.0,False,threshold_or_below,1.0,0.0,0.0
Austin Hooper,2018,TE,8.295112950914886,14.866666666666667,1,2.0,6.756260079835089,9.966666666666667,14.866666666666667,15.0,9.966666666666667,149.5,2019,12.0,14.866666666666667,178.4,False,False,False,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Austin Hooper,2019,TE,9.21479522608382,8.316666666666668,1,3.0,7.69313081520966,14.866666666666667,8.316666666666668,12.0,14.866666666666667,178.4,2020,12.0,8.316666666666668,99.80000000000001,False,False,False,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Austin Hooper,2020,TE,8.205885996693743,6.046666666666667,1,4.0,7.255301837318744,8.316666666666668,6.046666666666667,12.0,8.316666666666668,99.80000000000001,2021,15.0,6.046666666666667,90.7,False,False,False,0.0,False,8.0,False,threshold_or_below,4.0,0.0,0.0
Austin Hooper,2021,TE,7.74840261325036,5.6000000000000005,1,5.0,6.6038471554140035,6.046666666666667,5.6000000000000005,15.0,6.046666666666667,90.7,2022,16.0,5.6000000000000005,89.60000000000001,False,False,False,0.0,False,8.0,False,threshold_or_below,5.0,0.0,0.0
Austin Hooper,2022,TE,7.033065344772133,2.7,1,6.0,5.924003049802297,5.6000000000000005,2.7,16.0,5.6000000000000005,89.60000000000001,2023,15.0,2.7,40.5,False,True,True,0.0,False,8.0,False,threshold_or_below,6.0,0.0,0.0
Austin Hooper,2023,TE,5.249689141664607,6.43125,1,7.0,4.392079255529113,2.7,6.43125,15.0,2.7,40.5,2024,16.0,6.43125,102.9,False,False,False,0.0,False,8.0,False,threshold_or_below,7.0,0.0,0.0
Austin Hooper,2024,TE,4.232102347387497,4.816666666666667,1,8.0,3.273441319233741,6.43125,4.816666666666667,16.0,6.43125,102.9,2025,12.0,4.816666666666667,57.800000000000004,False,False,False,0.0,False,8.0,False,threshold_or_below,8.0,0.0,0.0
Austin Seferian Jenkins,2017,TE,6.469176931366776,5.2,1,3.0,5.261710521151458,7.761538461538462,5.2,13.0,7.761538461538462,100.9,2018,5.0,5.2,26.0,False,False,False,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Austin Seferian Jenkins,2018,TE,7.126018947164526,5.2,1,4.0,6.090298819159673,5.2,5.2,5.0,5.2,26.0,2019,0.0,0.0,0.0,True,True,False,5.2,True,8.0,False,threshold_or_below,4.0,0.0,0.0
Ben Sinnott,2024,TE,7.181253035827594,3.7285714285714286,1,0.0,5.80237546571562,3.45,3.7285714285714286,4.0,3.45,13.8,2025,7.0,3.7285714285714286,26.1,False,True,True,0.0,False,8.0,False,threshold_or_below,0.0,0.0,0.0
Ben Skowronek,2022,WR,4.58395520446977,1.9125000000000003,3,1.0,4.206857825594119,6.021428571428572,2.1625,14.0,6.021428571428572,84.30000000000001,2023,8.0,2.1625,17.3,False,True,True,-0.24999999999999978,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Ben Skowronek,2023,WR,5.026452002022574,2.35,2,2.0,5.039522545359478,2.1625,2.975,8.0,2.1625,17.3,2024,4.0,2.975,11.9,False,True,True,-0.625,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Bennie Fowler,2017,WR,4.705935390436719,3.477777777777778,2,2.0,4.550720602690406,5.56923076923077,4.088888888888889,13.0,5.56923076923077,72.4,2018,9.0,4.088888888888889,36.8,False,False,False,-0.6111111111111107,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Benny Cunningham,2017,RB,3.681788715740028,0.525,2,4.0,3.547143558325194,5.65,0.65,10.0,5.65,56.5,2018,4.0,0.65,2.6,False,True,True,-0.125,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Benny Snell,2019,RB,5.797348748898,5.278571428571429,3,0.0,4.625306336099801,4.380000000000001,5.3500000000000005,10.0,4.380000000000001,43.800000000000004,2020,14.0,5.3500000000000005,74.9,False,False,False,-0.07142857142857117,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Benny Snell,2020,RB,6.757353817528873,0.8250000000000001,3,1.0,6.114937336231041,5.3500000000000005,0.9083333333333333,14.0,5.3500000000000005,74.9,2021,12.0,0.9083333333333333,10.9,False,True,True,-0.08333333333333326,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Bijan Robinson,2023,RB,14.755334069464595,18.493750000000002,3,0.0,15.943529632300482,13.950000000000001,19.275000000000002,16.0,13.950000000000001,223.20000000000002,2024,16.0,19.275000000000002,308.40000000000003,False,False,False,-0.78125,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Bijan Robinson,2024,RB,15.382666684846688,21.34375,3,1.0,17.353416556573535,19.275000000000002,22.78125,16.0,19.275000000000002,308.40000000000003,2025,16.0,22.78125,364.5,False,False,False,-1.4375,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Bilal Powell,2017,RB,9.514846300948655,7.971428571428571,2,6.0,10.488263649784907,9.971428571428572,8.757142857142856,14.0,9.971428571428572,139.6,2018,7.0,8.757142857142856,61.3,False,False,False,-0.7857142857142856,False,7.0,False,threshold_or_below,6.0,0.0,0.0
Bilal Powell,2018,RB,7.317161959010999,2.4545454545454546,2,7.0,7.969195563152513,8.757142857142856,2.772727272727273,7.0,8.757142857142856,61.3,2019,11.0,2.772727272727273,30.5,False,True,True,-0.31818181818181834,False,7.0,False,threshold_or_below,7.0,0.0,0.0
Bilal Powell,2019,RB,4.003142581720535,2.4545454545454546,2,8.0,3.770935766827519,2.772727272727273,2.772727272727273,11.0,2.772727272727273,30.5,2020,0.0,0.0,0.0,True,True,True,2.4545454545454546,True,7.0,True,above_threshold,7.0,1.0,0.0
Blake Corum,2024,RB,9.10976824670273,7.362500000000001,3,0.0,7.742975404199271,2.330769230769231,7.143750000000001,13.0,2.330769230769231,30.3,2025,16.0,7.143750000000001,114.30000000000001,False,False,False,0.21875,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Blake Jarwin,2018,TE,4.804934307965371,6.107142857142857,1,0.0,3.9953402577288166,3.527272727272728,6.107142857142857,11.0,3.527272727272728,38.800000000000004,2019,14.0,6.107142857142857,85.5,False,False,False,0.0,False,8.0,False,threshold_or_below,0.0,0.0,0.0
Blake Jarwin,2021,TE,6.854307790454173,5.166666666666667,1,3.0,5.849045319709517,5.166666666666667,5.166666666666667,6.0,5.166666666666667,31.0,2022,0.0,0.0,0.0,True,True,False,5.166666666666667,True,8.0,False,threshold_or_below,3.0,0.0,0.0
Boston Scott,2020,RB,6.739497905278574,11.011111111111111,2,2.0,7.251785744804409,5.713333333333334,11.066666666666666,15.0,5.713333333333334,85.7,2021,9.0,11.066666666666666,99.6,False,False,False,-0.05555555555555536,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Boston Scott,2021,RB,5.437882560516943,2.858333333333334,2,3.0,5.644121578427186,11.066666666666666,2.9000000000000004,9.0,11.066666666666666,99.6,2022,12.0,2.9000000000000004,34.800000000000004,False,True,True,-0.04166666666666652,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Boston Scott,2022,RB,5.168341045952477,1.7000000000000002,2,4.0,5.149497659522716,2.9000000000000004,1.9222222222222223,12.0,2.9000000000000004,34.800000000000004,2023,9.0,1.9222222222222223,17.3,False,True,True,-0.2222222222222221,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Boston Scott,2023,RB,3.880579753010638,1.7000000000000002,2,5.0,3.818393046508708,1.9222222222222223,1.9222222222222223,9.0,1.9222222222222223,17.3,2024,0.0,0.0,0.0,True,True,True,1.7000000000000002,True,7.0,False,threshold_or_below,5.0,0.0,0.0
Braelon Allen,2024,RB,7.408297233196536,3.8250000000000006,3,0.0,6.62255045995282,5.05625,4.075,16.0,5.05625,80.9,2025,4.0,4.075,16.3,False,True,True,-0.24999999999999956,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Brandin Cooks,2017,WR,12.520156113021798,13.678571428571429,2,3.0,13.089411065250959,13.313333333333334,15.714285714285714,15.0,13.313333333333334,199.70000000000002,2018,14.0,15.714285714285714,220.0,False,False,False,-2.0357142857142847,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Brandin Cooks,2018,WR,10.856137177635066,7.865384615384615,2,4.0,10.481241111664609,15.714285714285714,8.5,14.0,15.714285714285714,220.0,2019,13.0,8.5,110.5,False,False,False,-0.634615384615385,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Brandin Cooks,2019,WR,10.938603909757173,12.657142857142855,2,5.0,10.909593320087676,8.5,13.692857142857141,13.0,8.5,110.5,2020,14.0,13.692857142857141,191.7,False,False,False,-1.0357142857142865,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Brandin Cooks,2020,WR,9.594147283341128,13.95,2,6.0,9.225603265827377,13.692857142857141,15.066666666666666,14.0,13.692857142857141,191.7,2021,15.0,15.066666666666666,226.0,False,False,False,-1.1166666666666671,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Brandin Cooks,2021,WR,9.889215274885487,9.333333333333334,2,7.0,9.477696176886361,15.066666666666666,10.333333333333334,15.0,15.066666666666666,226.0,2022,12.0,10.333333333333334,124.0,False,False,False,-1.0,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Brandin Cooks,2022,WR,10.303400789662273,9.813333333333333,2,8.0,10.531428048191353,10.333333333333334,10.346666666666666,12.0,10.333333333333334,124.0,2023,15.0,10.346666666666666,155.2,False,False,False,-0.5333333333333332,False,9.0,False,threshold_or_below,8.0,0.0,0.0
Brandin Cooks,2023,WR,9.031668063758572,6.816666666666666,2,9.0,8.946904889291261,10.346666666666666,7.288888888888888,15.0,10.346666666666666,155.2,2024,9.0,7.288888888888888,65.6,False,False,False,-0.47222222222222143,False,9.0,False,threshold_or_below,9.0,0.0,0.0
Brandin Cooks,2024,WR,6.829401174734257,3.56923076923077,2,10.0,6.962834028214049,7.288888888888888,3.992307692307693,9.0,7.288888888888888,65.6,2025,13.0,3.992307692307693,51.900000000000006,False,True,True,-0.4230769230769229,False,9.0,True,above_threshold,9.0,1.0,0.0
Brandon Aiyuk,2020,WR,11.829318982680766,8.786666666666667,3,0.0,10.811547731310169,15.4,10.186666666666666,12.0,15.4,184.8,2021,15.0,10.186666666666666,152.79999999999998,False,False,False,-1.3999999999999986,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Brandon Aiyuk,2021,WR,11.599559390669654,11.86875,3,1.0,11.655573616626896,10.186666666666666,13.68125,15.0,10.186666666666666,152.79999999999998,2022,16.0,13.68125,218.9,False,False,False,-1.8125,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Brandon Aiyuk,2022,WR,9.612964404112454,14.78,2,2.0,9.750275816252232,13.68125,16.313333333333333,16.0,13.68125,218.9,2023,15.0,16.313333333333333,244.7,False,False,False,-1.5333333333333332,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Brandon Aiyuk,2023,WR,10.034175091893625,7.200000000000001,2,3.0,10.315116503031433,16.313333333333333,8.842857142857143,15.0,16.313333333333333,244.7,2024,7.0,8.842857142857143,61.900000000000006,False,False,False,-1.6428571428571423,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Brandon Aiyuk,2024,WR,11.947637757510837,8.021428571428572,2,4.0,11.722837239593776,8.842857142857143,8.842857142857143,7.0,8.842857142857143,61.900000000000006,2025,0.0,0.0,0.0,True,True,True,8.021428571428572,True,9.0,False,threshold_or_below,4.0,0.0,0.0
