,player,pos,team,year,age,avg_pick,new_team,tgt,receptions,yds,td,catch_pct,games,games_started,long,rec_per_game,yd_per_game,yd_per_rec,fmb,adjust_line_yds,rb_yds,power_success_pct,stuffed_pct,second_level_yds,open_field_yds,pass_block_rank,sacks_allowed,adjusted_sack_rate,qb_age,qb_games_started,qb_att,qb_rating,qb_complete,qb_complete_pct,qb_yds,qb_yd_per_game,qb_tds,qb_td_pct,int,int_pct,qb_long,yd_per_att,yd_per_comp,net_yd_per_att,adj_net_yd_per_att,adj_yd_per_att,qb_sacks,sack_pct,qb_avg_pick,overall_dvoa,last_year,pass_off,rush_off,variance,schedule_diff,tm_pass_att,tm_pass_complete,tm_pass_complete_pct,tm_pass_yds,tm_pass_td,tm_pass_int,tm_sack,tm_loss_sack_yds,tm_qb_rate,tm_net_pass_yds,tm_pass_yperg,tm_rush_att,tm_rush_yds,team_rush_avg_att,tm_rush_td,tm_rush_first_downs,tm_rush_yperg,tm_rush_fd,tm_pass_fd,tm_pen_fd,tm_tot_fd,tm_third_down_att,tm_third_down_made,tm_third_down_pct,total_tm_td,total_tm_yds,tgt_on_team,available_tgt,available_tgt_2,yds_on_team,available_yds,available_yds_2,ms_rec_yd,ms_tgts,ms_yds_per_tgts,avail_tgt_x_newteam,avail_yds_x_newteam,min_teammate,teammate_diff,max_teammate,avg_teammate
403,Darrius Heyward-Bey,WR,IND,2013.0,26.0,157.23,0.0,64.0,29.0,309.0,1.0,45.3,16.0,11.0,27.0,1.8,19.3,10.7,0.0,3.89,3.96,65.0,18.0,1.09,0.63,6,32.0,5.6,24.0,16.0,570.0,87.0,343.0,60.2,3822.0,238.9,23.0,4.0,9.0,1.6,73.0,6.7,11.1,5.97,6.06,6.8,32.0,5.3,36.49,4.3,18,8.3,3.1,11.2,-0.4,582.0,350.0,60.1,3952.0,23.0,10.0,32.0,227.0,86.5,3725.0,232.8,409.0,1743.0,4.26,15.0,88.0,108.9,116.0,217.0,30.0,363.0,187.0,91.0,48.7,38.0,5695.0,261.0,0.5515463917525774,0.6615120274914089,1895.0,0.520495951417004,0.5986842105263157,0.07818825910931174,0.10996563573883161,0.7110244812753036,0.0,0.0,47.15,46.49666666666666,157.23,93.64666666666666
404,DeSean Jackson,WR,PHI,2013.0,27.0,71.46,0.0,126.0,82.0,1332.0,9.0,65.1,16.0,16.0,61.0,5.1,83.3,16.2,1.0,3.71,5.02,72.0,20.0,1.57,1.24,31,46.0,9.4,26.770742358078603,8.768558951965066,458.0,109.13296943231441,280.0,61.1061135371179,4106.0,207.37641921397372,32.0,6.960698689956333,5.0,1.0617903930131003,65.15502183406113,8.946069868995632,14.692576419213973,7.655262008733626,8.48731441048035,9.85349344978166,43.0,8.5617903930131,101.14855895196509,22.9,25,30.0,23.6,14.9,2.7,508.0,310.0,61.0,4406.0,32.0,9.0,46.0,296.0,102.7,4110.0,256.9,500.0,2566.0,5.13,19.0,133.0,160.4,73.0,182.0,27.0,282.0,220.0,72.0,32.7,51.0,6972.0,210.0,0.5866141732283465,0.8346456692913385,2167.0,0.5081706763504312,0.8104857013163868,0.3023150249659555,0.24803149606299213,1.2188574022436938,0.0,0.0,71.46,63.24499999999999,197.95,134.70499999999998
405,Riley Cooper,WR,PHI,2013.0,26.0,197.95,0.0,84.0,47.0,835.0,8.0,56.0,16.0,15.0,63.0,2.9,52.2,17.8,0.0,3.71,5.02,72.0,20.0,1.57,1.24,31,46.0,9.4,26.770742358078603,8.768558951965066,458.0,109.13296943231441,280.0,61.1061135371179,4106.0,207.37641921397372,32.0,6.960698689956333,5.0,1.0617903930131003,65.15502183406113,8.946069868995632,14.692576419213973,7.655262008733626,8.48731441048035,9.85349344978166,43.0,8.5617903930131,101.14855895196509,22.9,25,30.0,23.6,14.9,2.7,508.0,310.0,61.0,4406.0,32.0,9.0,46.0,296.0,102.7,4110.0,256.9,500.0,2566.0,5.13,19.0,133.0,160.4,73.0,182.0,27.0,282.0,220.0,72.0,32.7,51.0,6972.0,210.0,0.5866141732283465,0.7519685039370079,2167.0,0.5081706763504312,0.6976849750340445,0.18951429868361325,0.16535433070866143,1.1461102825151848,0.0,0.0,71.46,63.24499999999999,197.95,134.70499999999998
406,Vincent Jackson,WR,TAM,2013.0,30.0,39.46,0.0,160.0,78.0,1224.0,7.0,48.8,16.0,16.0,60.0,4.9,76.5,15.7,1.0,3.63,4.0,59.0,21.0,1.12,0.77,21,47.0,7.7,24.0,13.0,416.0,83.9,247.0,59.39999999999999,2608.0,200.6,19.0,4.6,9.0,2.2,85.0,6.299999999999999,10.599999999999998,5.03,4.98,6.200000000000001,40.0,8.8,200.0,-10.4,14,-1.7,-11.2,7.8,-4.8,514.0,291.0,56.6,3181.0,22.0,12.0,47.0,361.0,79.6,2820.0,176.2,420.0,1612.0,3.84,6.0,75.0,100.8,83.0,161.0,24.0,268.0,221.0,87.0,39.4,28.0,4793.0,160.0,0.688715953307393,1.0,1224.0,0.6152153410877083,1.0,0.38478465891229174,0.311284046692607,1.2361207167557373,0.0,0.0,39.46,0.0,39.46,39.46
407,Brian Hartline,WR,MIA,2013.0,27.0,142.28,0.0,133.0,76.0,1016.0,4.0,57.1,16.0,15.0,50.0,4.8,63.5,13.4,0.0,3.62,3.83,56.0,21.0,1.0,0.64,30,58.0,8.6,25.0,16.0,588.0,81.7,355.0,60.4,3913.0,244.6,24.0,4.1,17.0,2.9,67.0,6.7,11.0,5.44,5.0,6.2,58.0,9.0,139.57,-1.8,22,4.0,-4.3,6.0,-2.2,594.0,357.0,60.1,3966.0,24.0,19.0,58.0,399.0,80.1,3567.0,222.9,349.0,1440.0,4.13,8.0,61.0,90.0,93.0,159.0,22.0,274.0,225.0,79.0,35.1,32.0,5406.0,274.0,0.5387205387205387,0.7626262626262627,1946.0,0.5093292990418558,0.7655068078668684,0.2561775088250126,0.2239057239057239,1.14413112963953,0.0,0.0,62.31,39.985,142.28,102.295
408,Mike Wallace,WR,MIA,2013.0,27.0,62.31,0.0,141.0,73.0,930.0,5.0,51.8,16.0,16.0,57.0,4.6,58.1,12.7,0.0,3.62,3.83,56.0,21.0,1.0,0.64,30,58.0,8.6,25.0,16.0,588.0,81.7,355.0,60.4,3913.0,244.6,24.0,4.1,17.0,2.9,67.0,6.7,11.0,5.44,5.0,6.2,58.0,9.0,139.57,-1.8,22,4.0,-4.3,6.0,-2.2,594.0,357.0,60.1,3966.0,24.0,19.0,58.0,399.0,80.1,3567.0,222.9,349.0,1440.0,4.13,8.0,61.0,90.0,93.0,159.0,22.0,274.0,225.0,79.0,35.1,32.0,5406.0,274.0,0.5387205387205387,0.7760942760942761,1946.0,0.5093292990418558,0.7438224911749873,0.2344931921331316,0.23737373737373738,0.9878649370714906,0.0,0.0,62.31,39.985,142.28,102.295
409,Marques Colston,WR,NOR,2013.0,30.0,45.71,0.0,111.0,75.0,943.0,5.0,67.6,15.0,11.0,35.0,5.0,62.9,12.6,0.0,4.08,4.11,67.0,21.0,1.22,0.65,4,37.0,5.3,34.0,16.0,650.0,104.7,446.0,68.6,5162.0,322.6,39.0,6.0,12.0,1.8,76.0,7.9,11.6,7.16,7.51,8.3,37.0,5.4,17.11,16.0,9,35.9,-5.3,6.7,-3.8,651.0,446.0,68.5,5162.0,39.0,12.0,37.0,244.0,104.5,4918.0,307.4,391.0,1473.0,3.77,10.0,87.0,92.1,89.0,182.0,41.0,312.0,211.0,82.0,38.9,49.0,6635.0,227.0,0.6513056835637481,0.8218125960061444,2109.0,0.5914374273537388,0.774118558698179,0.18268113134444014,0.17050691244239632,1.0714001486957705,0.0,0.0,45.71,93.055,222.6,138.76500000000001
410,Lance Moore,WR,NOR,2013.0,30.0,101.76,0.0,54.0,37.0,457.0,2.0,68.5,13.0,5.0,44.0,2.8,35.2,12.4,1.0,4.08,4.11,67.0,21.0,1.22,0.65,4,37.0,5.3,34.0,16.0,650.0,104.7,446.0,68.6,5162.0,322.6,39.0,6.0,12.0,1.8,76.0,7.9,11.6,7.16,7.51,8.3,37.0,5.4,17.11,16.0,9,35.9,-5.3,6.7,-3.8,651.0,446.0,68.5,5162.0,39.0,12.0,37.0,244.0,104.5,4918.0,307.4,391.0,1473.0,3.77,10.0,87.0,92.1,89.0,182.0,41.0,312.0,211.0,82.0,38.9,49.0,6635.0,227.0,0.6513056835637481,0.7342549923195085,2109.0,0.5914374273537388,0.679969004261914,0.08853157690817512,0.08294930875576037,1.0672973438374445,0.0,0.0,45.71,93.055,222.6,138.76500000000001
411,Kenny Stills,WR,NOR,2013.0,21.0,184.99,0.0,50.0,32.0,641.0,5.0,64.0,16.0,10.0,76.0,2.0,40.1,20.0,0.0,4.08,4.11,67.0,21.0,1.22,0.65,4,37.0,5.3,34.0,16.0,650.0,104.7,446.0,68.6,5162.0,322.6,39.0,6.0,12.0,1.8,76.0,7.9,11.6,7.16,7.51,8.3,37.0,5.4,17.11,16.0,9,35.9,-5.3,6.7,-3.8,651.0,446.0,68.5,5162.0,39.0,12.0,37.0,244.0,104.5,4918.0,307.4,391.0,1473.0,3.77,10.0,87.0,92.1,89.0,182.0,41.0,312.0,211.0,82.0,38.9,49.0,6635.0,227.0,0.6513056835637481,0.728110599078341,2109.0,0.5914374273537388,0.7156141030608292,0.12417667570709028,0.07680491551459294,1.6167803177063154,0.0,0.0,45.71,93.055,222.6,138.76500000000001
412,Nick Toon,WR,NOR,2013.0,25.0,222.6,0.0,12.0,4.0,68.0,0.0,33.3,8.0,3.0,35.0,0.5,8.5,17.0,0.0,4.08,4.11,67.0,21.0,1.22,0.65,4,37.0,5.3,34.0,16.0,650.0,104.7,446.0,68.6,5162.0,322.6,39.0,6.0,12.0,1.8,76.0,7.9,11.6,7.16,7.51,8.3,37.0,5.4,17.11,16.0,9,35.9,-5.3,6.7,-3.8,651.0,446.0,68.5,5162.0,39.0,12.0,37.0,244.0,104.5,4918.0,307.4,391.0,1473.0,3.77,10.0,87.0,92.1,89.0,182.0,41.0,312.0,211.0,82.0,38.9,49.0,6635.0,227.0,0.6513056835637481,0.6697388632872504,2109.0,0.5914374273537388,0.6046106160402944,0.0131731886865556,0.018433179723502304,0.7146454862456413,0.0,0.0,45.71,93.055,222.6,138.76500000000001
413,Victor Cruz,WR,NYG,2013.0,27.0,34.55,0.0,122.0,73.0,998.0,4.0,59.8,14.0,12.0,70.0,5.2,71.3,13.7,1.0,3.27,3.48,70.0,25.0,1.1,0.45,18,40.0,7.6,32.0,16.0,551.0,69.4,317.0,57.5,3818.0,238.6,18.0,3.3,27.0,4.9,70.0,6.9,12.0,5.99,4.55,5.4,39.0,6.6,148.68,-22.0,7,-17.9,-21.2,6.3,3.6,567.0,325.0,57.3,3875.0,18.0,29.0,40.0,287.0,67.6,3588.0,224.2,381.0,1332.0,3.5,11.0,77.0,83.2,106.0,172.0,34.0,312.0,227.0,90.0,39.6,29.0,5207.0,301.0,0.4691358024691358,0.6843033509700176,2505.0,0.35354838709677416,0.6110967741935485,0.2575483870967742,0.21516754850088182,1.1969666842940243,0.0,0.0,34.55,43.150000000000006,144.67,77.7
414,Hakeem Nicks,WR,NYG,2013.0,25.0,53.88,0.0,101.0,56.0,896.0,0.0,55.4,15.0,15.0,57.0,3.7,59.7,16.0,0.0,3.27,3.48,70.0,25.0,1.1,0.45,18,40.0,7.6,32.0,16.0,551.0,69.4,317.0,57.5,3818.0,238.6,18.0,3.3,27.0,4.9,70.0,6.9,12.0,5.99,4.55,5.4,39.0,6.6,148.68,-22.0,7,-17.9,-21.2,6.3,3.6,567.0,325.0,57.3,3875.0,18.0,29.0,40.0,287.0,67.6,3588.0,224.2,381.0,1332.0,3.5,11.0,77.0,83.2,106.0,172.0,34.0,312.0,227.0,90.0,39.6,29.0,5207.0,301.0,0.4691358024691358,0.6472663139329806,2505.0,0.35354838709677416,0.5847741935483871,0.2312258064516129,0.1781305114638448,1.2980696263174705,0.0,0.0,34.55,43.150000000000006,144.67,77.7
415,Rueben Randle,WR,NYG,2013.0,22.0,144.67,0.0,78.0,41.0,611.0,6.0,52.6,16.0,3.0,37.0,2.6,38.2,14.9,3.0,3.27,3.48,70.0,25.0,1.1,0.45,18,40.0,7.6,32.0,16.0,551.0,69.4,317.0,57.5,3818.0,238.6,18.0,3.3,27.0,4.9,70.0,6.9,12.0,5.99,4.55,5.4,39.0,6.6,148.68,-22.0,7,-17.9,-21.2,6.3,3.6,567.0,325.0,57.3,3875.0,18.0,29.0,40.0,287.0,67.6,3588.0,224.2,381.0,1332.0,3.5,11.0,77.0,83.2,106.0,172.0,34.0,312.0,227.0,90.0,39.6,29.0,5207.0,301.0,0.4691358024691358,0.6067019400352733,2505.0,0.35354838709677416,0.5112258064516129,0.1576774193548387,0.13756613756613756,1.1461935483870969,0.0,0.0,34.55,43.150000000000006,144.67,77.7
416,Keenan Allen,WR,LAC,2013.0,21.0,184.72,0.0,105.0,71.0,1046.0,8.0,67.6,15.0,14.0,43.0,4.7,69.7,14.7,2.0,4.26,4.2,74.0,12.0,1.1,0.5,8,30.0,5.9,32.0,16.0,544.0,105.5,378.0,69.5,4478.0,279.9,32.0,5.9,11.0,2.0,60.0,8.2,11.8,7.54,7.79,8.5,30.0,5.2,98.83,23.1,24,52.5,2.9,4.0,1.7,544.0,378.0,69.5,4478.0,32.0,11.0,30.0,150.0,105.5,4328.0,270.5,486.0,1965.0,4.04,9.0,104.0,122.8,116.0,191.0,30.0,337.0,208.0,88.0,42.3,41.0,6443.0,186.0,0.6580882352941176,0.8511029411764706,1667.0,0.6277355962483251,0.8613220187583743,0.23358642251004913,0.19301470588235295,1.2102001318615878,0.0,0.0,118.25,38.24666666666667,184.72,156.49666666666667
417,Vincent Brown,WR,LAC,2013.0,24.0,118.25,0.0,70.0,41.0,472.0,1.0,58.6,16.0,12.0,51.0,2.6,29.5,11.5,0.0,4.26,4.2,74.0,12.0,1.1,0.5,8,30.0,5.9,32.0,16.0,544.0,105.5,378.0,69.5,4478.0,279.9,32.0,5.9,11.0,2.0,60.0,8.2,11.8,7.54,7.79,8.5,30.0,5.2,98.83,23.1,24,52.5,2.9,4.0,1.7,544.0,378.0,69.5,4478.0,32.0,11.0,30.0,150.0,105.5,4328.0,270.5,486.0,1965.0,4.04,9.0,104.0,122.8,116.0,191.0,30.0,337.0,208.0,88.0,42.3,41.0,6443.0,186.0,0.6580882352941176,0.7867647058823529,1667.0,0.6277355962483251,0.7331397945511389,0.10540419830281375,0.12867647058823528,0.8191411982390098,0.0,0.0,118.25,38.24666666666667,184.72,156.49666666666667
418,Malcom Floyd,WR,LAC,2013.0,32.0,166.52,0.0,11.0,6.0,149.0,0.0,54.5,2.0,2.0,47.0,3.0,74.5,24.8,0.0,4.26,4.2,74.0,12.0,1.1,0.5,8,30.0,5.9,32.0,16.0,544.0,105.5,378.0,69.5,4478.0,279.9,32.0,5.9,11.0,2.0,60.0,8.2,11.8,7.54,7.79,8.5,30.0,5.2,98.83,23.1,24,52.5,2.9,4.0,1.7,544.0,378.0,69.5,4478.0,32.0,11.0,30.0,150.0,105.5,4328.0,270.5,486.0,1965.0,4.04,9.0,104.0,122.8,116.0,191.0,30.0,337.0,208.0,88.0,42.3,41.0,6443.0,186.0,0.6580882352941176,0.6783088235294117,1667.0,0.6277355962483251,0.6610093791871371,0.03327378293881197,0.02022058823529412,1.6455398107921555,0.0,0.0,118.25,38.24666666666667,184.72,156.49666666666667
419,Greg Jennings,WR,MIN,2013.0,30.0,83.93,0.0,106.0,68.0,804.0,4.0,64.2,15.0,15.0,70.0,4.5,53.6,11.8,0.0,4.04,4.78,79.0,20.0,1.29,1.26,23,44.0,7.8,28.091277890466532,7.454361054766735,493.0,79.80628803245436,305.0,61.84827586206897,3455.0,192.2192697768763,18.0,3.6212981744421913,18.0,3.6454361054766733,63.4868154158215,7.003042596348886,11.315212981744425,6.074584178498986,5.234300202839757,6.109127789046654,43.0,7.984584178498986,191.35472616632862,-4.7,15,-8.3,5.8,5.9,0.3,546.0,325.0,59.5,3645.0,18.0,19.0,44.0,218.0,76.0,3427.0,214.2,423.0,2081.0,4.92,23.0,106.0,130.1,83.0,169.0,33.0,285.0,196.0,64.0,32.7,41.0,5726.0,183.0,0.6648351648351649,0.858974358974359,1273.0,0.6507544581618656,0.8713305898491084,0.2205761316872428,0.19413919413919414,1.1361751688795714,0.0,0.0,83.93,26.47,136.87,110.4
420,Cordarrelle Patterson,WR,MIN,2013.0,22.0,136.87,0.0,77.0,45.0,469.0,4.0,58.4,16.0,6.0,79.0,2.8,29.3,10.4,0.0,4.04,4.78,79.0,20.0,1.29,1.26,23,44.0,7.8,28.091277890466532,7.454361054766735,493.0,79.80628803245436,305.0,61.84827586206897,3455.0,192.2192697768763,18.0,3.6212981744421913,18.0,3.6454361054766733,63.4868154158215,7.003042596348886,11.315212981744425,6.074584178498986,5.234300202839757,6.109127789046654,43.0,7.984584178498986,191.35472616632862,-4.7,15,-8.3,5.8,5.9,0.3,546.0,325.0,59.5,3645.0,18.0,19.0,44.0,218.0,76.0,3427.0,214.2,423.0,2081.0,4.92,23.0,106.0,130.1,83.0,169.0,33.0,285.0,196.0,64.0,32.7,41.0,5726.0,183.0,0.6648351648351649,0.8058608058608059,1273.0,0.6507544581618656,0.7794238683127572,0.12866941015089164,0.14102564102564102,0.912383090160868,0.0,0.0,83.93,26.47,136.87,110.4
421,Cecil Shorts,WR,JAX,2013.0,26.0,83.57,0.0,123.0,66.0,777.0,3.0,53.7,13.0,13.0,59.0,5.1,59.8,11.8,0.0,3.13,3.43,58.0,25.0,0.93,0.59,24,50.0,7.9,27.41595925297114,11.539898132427846,589.0,70.58658743633276,347.0,58.87707979626485,3722.0,207.95263157894738,14.0,2.395585738539898,21.0,3.573853989813242,62.730050933786075,6.283191850594228,10.731409168081496,5.347266553480474,4.327062818336164,5.188964346349746,50.0,7.7592529711375215,204.1760101867572,-29.8,28,-24.2,-27.1,8.4,-1.4,592.0,349.0,59.0,3751.0,16.0,21.0,50.0,310.0,71.8,3441.0,215.1,378.0,1260.0,3.33,7.0,71.0,78.8,97.0,170.0,34.0,301.0,225.0,93.0,41.3,23.0,5011.0,171.0,0.7111486486486487,0.9189189189189189,1192.0,0.682218075179952,0.8893628365769128,0.2071447613969608,0.20777027027027026,0.9969894207073237,0.0,0.0,83.57,14.775000000000006,113.12,98.345
422,Justin Blackmon,WR,JAX,2013.0,23.0,113.12,0.0,48.0,29.0,415.0,1.0,60.4,4.0,4.0,67.0,7.3,103.8,14.3,0.0,3.13,3.43,58.0,25.0,0.93,0.59,24,50.0,7.9,27.41595925297114,11.539898132427846,589.0,70.58658743633276,347.0,58.87707979626485,3722.0,207.95263157894738,14.0,2.395585738539898,21.0,3.573853989813242,62.730050933786075,6.283191850594228,10.731409168081496,5.347266553480474,4.327062818336164,5.188964346349746,50.0,7.7592529711375215,204.1760101867572,-29.8,28,-24.2,-27.1,8.4,-1.4,592.0,349.0,59.0,3751.0,16.0,21.0,50.0,310.0,71.8,3441.0,215.1,378.0,1260.0,3.33,7.0,71.0,78.8,97.0,170.0,34.0,301.0,225.0,93.0,41.3,23.0,5011.0,171.0,0.7111486486486487,0.7922297297297297,1192.0,0.682218075179952,0.7928552386030392,0.11063716342308717,0.08108108108108109,1.3645250155514084,0.0,0.0,83.57,14.775000000000006,113.12,98.345
423,Torrey Smith,WR,BAL,2013.0,24.0,58.24,0.0,137.0,65.0,1128.0,4.0,47.4,16.0,16.0,74.0,4.1,70.5,17.4,1.0,3.01,2.95,49.0,26.0,0.76,0.3,16,48.0,7.3,28.0,16.0,614.0,73.1,362.0,59.0,3912.0,244.5,19.0,3.1,22.0,3.6,74.0,6.4,10.8,5.42,4.5,5.4,48.0,7.3,148.49,-21.7,13,-9.0,-27.2,2.4,1.4,619.0,363.0,58.6,3914.0,19.0,23.0,48.0,324.0,72.0,3590.0,224.4,423.0,1328.0,3.14,7.0,68.0,83.0,97.0,163.0,26.0,286.0,243.0,95.0,39.1,26.0,5242.0,205.0,0.6688206785137318,0.8901453957996769,1583.0,0.5955544200306592,0.8837506387327542,0.28819621870209505,0.22132471728594508,1.3021420392452323,0.0,0.0,58.24,61.255,180.75,119.495
424,Jacoby Jones,WR,BAL,2013.0,29.0,180.75,0.0,68.0,37.0,455.0,2.0,54.4,12.0,9.0,66.0,3.1,37.9,12.3,0.0,3.01,2.95,49.0,26.0,0.76,0.3,16,48.0,7.3,28.0,16.0,614.0,73.1,362.0,59.0,3912.0,244.5,19.0,3.1,22.0,3.6,74.0,6.4,10.8,5.42,4.5,5.4,48.0,7.3,148.49,-21.7,13,-9.0,-27.2,2.4,1.4,619.0,363.0,58.6,3914.0,19.0,23.0,48.0,324.0,72.0,3590.0,224.4,423.0,1328.0,3.14,7.0,68.0,83.0,97.0,163.0,26.0,286.0,243.0,95.0,39.1,26.0,5242.0,205.0,0.6688206785137318,0.778675282714055,1583.0,0.5955544200306592,0.711803781297905,0.11624936126724579,0.1098546042003231,1.0582110974180168,0.0,0.0,58.24,61.255,180.75,119.495
425,Steve Smith,WR,CAR,2013.0,34.0,68.72,0.0,110.0,64.0,745.0,4.0,58.2,15.0,15.0,44.0,4.3,49.7,11.6,0.0,3.91,3.87,72.0,19.0,1.04,0.54,25,43.0,8.2,24.0,16.0,473.0,88.8,292.0,61.7,3379.0,211.2,24.0,5.1,13.0,2.7,79.0,7.1,11.6,5.9,5.69,6.9,43.0,8.3,68.27,7.9,10,11.5,9.0,6.5,-4.0,473.0,292.0,61.7,3379.0,24.0,13.0,43.0,336.0,88.8,3043.0,190.2,483.0,2026.0,4.19,14.0,122.0,126.6,82.0,157.0,39.0,278.0,218.0,92.0,42.2,38.0,5405.0,195.0,0.587737843551797,0.8202959830866807,1372.0,0.5939627108612016,0.8144421426457532,0.22047943178455165,0.23255813953488372,0.9480615566735721,0.0,0.0,68.72,51.515,171.75,120.235
426,Brandon LaFell,WR,CAR,2013.0,27.0,171.75,0.0,85.0,49.0,627.0,5.0,57.6,16.0,16.0,79.0,3.1,39.2,12.8,1.0,3.91,3.87,72.0,19.0,1.04,0.54,25,43.0,8.2,24.0,16.0,473.0,88.8,292.0,61.7,3379.0,211.2,24.0,5.1,13.0,2.7,79.0,7.1,11.6,5.9,5.69,6.9,43.0,8.3,68.27,7.9,10,11.5,9.0,6.5,-4.0,473.0,292.0,61.7,3379.0,24.0,13.0,43.0,336.0,88.8,3043.0,190.2,483.0,2026.0,4.19,14.0,122.0,126.6,82.0,157.0,39.0,278.0,218.0,92.0,42.2,38.0,5405.0,195.0,0.587737843551797,0.7674418604651163,1372.0,0.5939627108612016,0.7795205682154484,0.18555785735424682,0.17970401691331925,1.0325749003359852,0.0,0.0,68.72,51.515,171.75,120.235
427,Golden Tate,WR,SEA,2013.0,25.0,119.32,0.0,99.0,64.0,898.0,5.0,64.6,16.0,13.0,80.0,4.0,56.1,14.0,3.0,4.05,4.03,49.0,19.0,1.17,0.59,32,44.0,9.6,25.0,16.0,407.0,101.2,257.0,63.1,3357.0,209.8,26.0,6.4,9.0,2.2,80.0,8.2,13.1,6.84,7.1,8.5,44.0,9.8,86.1,9.4,4,27.4,6.4,7.1,-3.2,420.0,267.0,63.6,3508.0,27.0,9.0,44.0,272.0,102.4,3236.0,202.2,509.0,2188.0,4.3,14.0,116.0,136.8,142.0,192.0,27.0,361.0,192.0,76.0,39.6,41.0,5696.0,135.0,0.6785714285714286,0.9142857142857143,1146.0,0.6733181299885975,0.9293044469783353,0.2559863169897377,0.2357142857142857,1.08600255692616,0.0,0.0,119.32,5.359999999999999,129.81,124.67999999999999
428,Sidney Rice,WR,SEA,2013.0,27.0,124.91,0.0,35.0,15.0,231.0,3.0,42.9,8.0,6.0,31.0,1.9,28.9,15.4,1.0,4.05,4.03,49.0,19.0,1.17,0.59,32,44.0,9.6,25.0,16.0,407.0,101.2,257.0,63.1,3357.0,209.8,26.0,6.4,9.0,2.2,80.0,8.2,13.1,6.84,7.1,8.5,44.0,9.8,86.1,9.4,4,27.4,6.4,7.1,-3.2,420.0,267.0,63.6,3508.0,27.0,9.0,44.0,272.0,102.4,3236.0,202.2,509.0,2188.0,4.3,14.0,116.0,136.8,142.0,192.0,27.0,361.0,192.0,76.0,39.6,41.0,5696.0,135.0,0.6785714285714286,0.7619047619047619,1146.0,0.6733181299885975,0.7391676168757126,0.06584948688711517,0.08333333333333333,0.7901938426453821,0.0,0.0,119.32,5.359999999999999,129.81,124.67999999999999
429,Percy Harvin,WR,SEA,2013.0,25.0,129.81,0.0,1.0,1.0,17.0,0.0,100.0,1.0,0.0,17.0,1.0,17.0,17.0,0.0,4.05,4.03,49.0,19.0,1.17,0.59,32,44.0,9.6,25.0,16.0,407.0,101.2,257.0,63.1,3357.0,209.8,26.0,6.4,9.0,2.2,80.0,8.2,13.1,6.84,7.1,8.5,44.0,9.8,86.1,9.4,4,27.4,6.4,7.1,-3.2,420.0,267.0,63.6,3508.0,27.0,9.0,44.0,272.0,102.4,3236.0,202.2,509.0,2188.0,4.3,14.0,116.0,136.8,142.0,192.0,27.0,361.0,192.0,76.0,39.6,41.0,5696.0,135.0,0.6785714285714286,0.680952380952381,1146.0,0.6733181299885975,0.678164196123147,0.004846066134549601,0.002380952380952381,2.0353477765108323,0.0,0.0,119.32,5.359999999999999,129.81,124.67999999999999
430,Roddy White,WR,ATL,2013.0,32.0,32.13,0.0,97.0,63.0,711.0,3.0,64.9,13.0,13.0,39.0,4.8,54.7,11.3,2.0,3.74,3.91,63.0,21.0,0.98,0.76,7,44.0,5.9,28.0,16.0,651.0,89.6,439.0,67.4,4515.0,282.2,26.0,4.0,17.0,2.6,81.0,6.900000000000001,10.3,6.07,5.72,6.599999999999999,44.0,6.300000000000002,65.23,3.2,12,14.7,-7.0,4.0,-6.5,659.0,445.0,67.5,4541.0,26.0,17.0,44.0,298.0,89.5,4243.0,265.2,321.0,1247.0,3.88,11.0,64.0,77.9,139.0,149.0,25.0,313.0,219.0,94.0,42.9,37.0,5788.0,156.0,0.7632776934749621,0.9104704097116844,1291.0,0.7157013873596124,0.872274829332746,0.15657344197313366,0.1471927162367223,1.0637309098999492,0.0,0.0,19.97,6.080000000000002,32.13,26.05
431,Julio Jones,WR,ATL,2013.0,24.0,19.97,0.0,59.0,41.0,580.0,2.0,69.5,5.0,5.0,81.0,8.2,116.0,14.1,2.0,3.74,3.91,63.0,21.0,0.98,0.76,7,44.0,5.9,28.0,16.0,651.0,89.6,439.0,67.4,4515.0,282.2,26.0,4.0,17.0,2.6,81.0,6.900000000000001,10.3,6.07,5.72,6.599999999999999,44.0,6.300000000000002,65.23,3.2,12,14.7,-7.0,4.0,-6.5,659.0,445.0,67.5,4541.0,26.0,17.0,44.0,298.0,89.5,4243.0,265.2,321.0,1247.0,3.88,11.0,64.0,77.9,139.0,149.0,25.0,313.0,219.0,94.0,42.9,37.0,5788.0,156.0,0.7632776934749621,0.8528072837632776,1291.0,0.7157013873596124,0.8434265580268663,0.12772517066725392,0.08952959028831563,1.4266252113511921,0.0,0.0,19.97,6.080000000000002,32.13,26.05
