lock_version,model_run_id,target_name,method,slice_type,slice_value,metric,n_rows,n_seasons,value
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2025,rmse,417,1,3.003629122119985
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2025,mae,417,1,2.267842626237858
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2025,bias,417,1,-0.010842915096984294
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,season,2025,spearman,417,1,0.8223646727242374
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,QB,rmse,380,9,4.33455669070203
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,QB,mae,380,9,3.40313350626241
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,QB,bias,380,9,-0.07499998265725107
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,QB,spearman,380,9,0.5878730624475457
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,RB,rmse,1011,9,3.371885036865253
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,RB,mae,1011,9,2.6313115998851084
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,RB,bias,1011,9,-0.1107800924674673
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,RB,spearman,1011,9,0.7329877237049827
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,TE,rmse,802,9,2.2326689629867476
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,TE,mae,802,9,1.7382513470555305
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,TE,bias,802,9,-0.06721052208716703
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,TE,spearman,802,9,0.6985427879128396
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,WR,rmse,1503,9,3.006392450853572
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,WR,mae,1503,9,2.3933502672660887
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,WR,bias,1503,9,0.24430197780268048
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_lasso,position,WR,spearman,1503,9,0.7474248197992661
