year,information_mode,reserve,phase,player,player_key,pos,selections,point_salary,actual_salary,actual_minus_point,actual_salary_matched,available_trials,selection_rate
2022,blind_sequential,none,final,Jaylen Waddle,jaylenwaddle,WR,9,42.83132553100586,38.0,-4.831325531005859,True,32,0.28125
2022,blind_sequential,none,final,Robert Woods,robertwoods,WR,9,8.478800773620605,2.0,-6.4788007736206055,True,32,0.28125
2022,blind_sequential,none,final,Aaron Rodgers,aaronrodgers,QB,8,5.891151428222656,2.0,-3.8911514282226562,True,32,0.25
2022,blind_sequential,none,final,George Kittle,georgekittle,TE,8,22.39099884033203,17.0,-5.390998840332031,True,32,0.25
2022,blind_sequential,none,final,James Robinson,jamesrobinson,RB,8,6.547541618347168,6.0,-0.547541618347168,True,32,0.25
2022,blind_sequential,none,final,Brian Robinson,brianrobinson,RB,7,3.3378851413726807,3.0,-0.33788514137268066,True,32,0.21875
2022,blind_sequential,none,final,Cordarrelle Patterson,cordarrellepatterson,RB,7,18.659677505493164,12.0,-6.659677505493164,True,32,0.21875
2022,blind_sequential,none,final,Amari Cooper,amaricooper,WR,6,17.634883880615234,10.0,-7.634883880615234,True,32,0.1875
2022,blind_sequential,none,final,Mike Evans,mikeevans,WR,6,57.50350570678711,57.0,-0.5035057067871094,True,32,0.1875
2022,blind_sequential,none,final,Tyler Boyd,tylerboyd,WR,6,4.493779182434082,4.0,-0.49377918243408203,True,32,0.1875
2022,blind_sequential,none,final,Chuba Hubbard,chubahubbard,RB,5,1.0,1.0,0.0,False,32,0.15625
2022,blind_sequential,none,final,Devonta Smith,devontasmith,WR,5,14.112946510314941,11.0,-3.1129465103149414,True,32,0.15625
2022,blind_sequential,none,final,Kyle Pitts,kylepitts,TE,5,42.25059509277344,38.0,-4.2505950927734375,True,32,0.15625
2022,blind_sequential,none,final,Marquez Valdes Scantling,marquezvaldesscantling,WR,5,4.241486072540283,7.0,2.758513927459717,True,32,0.15625
2022,blind_sequential,none,final,Melvin Gordon,melvingordon,RB,5,9.323399543762207,22.0,12.676600456237793,True,32,0.15625
2022,blind_sequential,none,final,Rachaad White,rachaadwhite,RB,5,4.482785224914551,1.0,-3.482785224914551,False,32,0.15625
2022,blind_sequential,none,final,Rashod Bateman,rashodbateman,WR,5,18.21915054321289,21.0,2.7808494567871094,True,32,0.15625
2022,blind_sequential,none,final,Tony Pollard,tonypollard,RB,5,14.74954605102539,26.0,11.25045394897461,True,32,0.15625
2022,blind_sequential,none,final,Treylon Burks,treylonburks,WR,5,7.422175884246826,5.0,-2.422175884246826,True,32,0.15625
2022,blind_sequential,none,final,Chase Edmonds,chaseedmonds,RB,4,18.460556030273438,23.0,4.5394439697265625,True,32,0.125
2022,blind_sequential,none,final,Dameon Pierce,dameonpierce,RB,4,28.868385314941406,34.0,5.131614685058594,True,32,0.125
2022,blind_sequential,none,final,Devin Singletary,devinsingletary,RB,4,24.66584587097168,22.0,-2.6658458709716797,True,32,0.125
2022,blind_sequential,none,final,Ezekiel Elliott,ezekielelliott,RB,4,51.137596130371094,45.0,-6.137596130371094,True,32,0.125
2022,blind_sequential,none,final,Justin Herbert,justinherbert,QB,4,26.83949089050293,29.0,2.1605091094970703,True,32,0.125
2022,blind_sequential,none,final,Kyler Murray,kylermurray,QB,4,19.41370964050293,12.0,-7.41370964050293,True,32,0.125
2022,blind_sequential,none,final,Lamar Jackson,lamarjackson,QB,4,22.440031051635742,22.0,-0.4400310516357422,True,32,0.125
2022,blind_sequential,none,final,Michael Carter,michaelcarter,RB,4,6.41607666015625,7.0,0.58392333984375,True,32,0.125
2022,blind_sequential,none,final,Mike Williams,mikewilliams,WR,4,44.67146682739258,37.0,-7.671466827392578,True,32,0.125
2022,blind_sequential,none,final,Najee Harris,najeeharris,RB,4,102.00495147705078,92.0,-10.004951477050781,True,32,0.125
2022,blind_sequential,none,final,Snoop Conner,snoopconner,RB,4,1.0,1.0,0.0,False,32,0.125
2022,blind_sequential,none,final,Tj Hockenson,tjhockenson,TE,4,9.94762897491455,5.0,-4.947628974914551,True,32,0.125
2022,blind_sequential,none,final,Zach Ertz,zachertz,TE,4,5.342962265014648,3.0,-2.3429622650146484,True,32,0.125
2022,blind_sequential,none,final,Aj Brown,ajbrown,WR,3,52.78396987915039,45.0,-7.783969879150391,True,32,0.09375
2022,blind_sequential,none,final,Alexander Mattison,alexandermattison,RB,3,2.3624019622802734,6.0,3.6375980377197266,True,32,0.09375
2022,blind_sequential,none,final,Byron Pringle,byronpringle,WR,3,1.0,1.0,0.0,False,32,0.09375
2022,blind_sequential,none,final,Chris Olave,chrisolave,WR,3,9.0382080078125,16.0,6.9617919921875,True,32,0.09375
2022,blind_sequential,none,final,Deandre Hopkins,deandrehopkins,WR,3,10.082199096679688,13.0,2.9178009033203125,True,32,0.09375
2022,blind_sequential,none,final,Dj Chark,djchark,WR,3,3.0564887523651123,1.0,-2.0564887523651123,True,32,0.09375
2022,blind_sequential,none,final,Dj Moore,djmoore,WR,3,53.946441650390625,48.0,-5.946441650390625,True,32,0.09375
2022,blind_sequential,none,final,Dk Metcalf,dkmetcalf,WR,3,33.80740737915039,21.0,-12.80740737915039,True,32,0.09375
2022,blind_sequential,none,final,Donovan Peoples Jones,donovanpeoplesjones,WR,3,1.0,1.0,0.0,False,32,0.09375
2022,blind_sequential,none,final,Elijah Moore,elijahmoore,WR,3,15.561243057250977,20.0,4.438756942749023,True,32,0.09375
2022,blind_sequential,none,final,Garrett Wilson,garrettwilson,WR,3,5.6605448722839355,9.0,3.3394551277160645,True,32,0.09375
2022,blind_sequential,none,final,Josh Jacobs,joshjacobs,RB,3,35.62383270263672,37.0,1.3761672973632812,True,32,0.09375
2022,blind_sequential,none,final,Keenan Allen,keenanallen,WR,3,57.935081481933594,53.0,-4.935081481933594,True,32,0.09375
2022,blind_sequential,none,final,Kenneth Gainwell,kennethgainwell,RB,3,3.3925600051879883,1.0,-2.3925600051879883,True,32,0.09375
2022,blind_sequential,none,final,Kenny Golladay,kennygolladay,WR,3,1.0,1.0,0.0,True,32,0.09375
2022,blind_sequential,none,final,Mark Andrews,markandrews,TE,3,60.27970886230469,50.0,-10.279708862304688,True,32,0.09375
2022,blind_sequential,none,final,Rhamondre Stevenson,rhamondrestevenson,RB,3,16.4515323638916,25.0,8.548467636108398,True,32,0.09375
2022,blind_sequential,none,final,Tee Higgins,teehiggins,WR,3,56.70916748046875,49.0,-7.70916748046875,True,32,0.09375
2022,blind_sequential,none,final,Travis Kelce,traviskelce,TE,3,64.6374740600586,55.0,-9.637474060058594,True,32,0.09375
2022,blind_sequential,none,final,Tyreek Hill,tyreekhill,WR,3,69.80048370361328,58.0,-11.800483703613281,True,32,0.09375
2022,blind_sequential,none,final,Aaron Jones,aaronjones,RB,2,68.75962829589844,67.0,-1.7596282958984375,True,32,0.0625
2022,blind_sequential,none,final,Aj Dillon,ajdillon,RB,2,19.375717163085938,36.0,16.624282836914062,True,32,0.0625
2022,blind_sequential,none,final,Allen Lazard,allenlazard,WR,2,11.971719741821289,25.0,13.028280258178711,True,32,0.0625
2022,blind_sequential,none,final,Alvin Kamara,alvinkamara,RB,2,89.59130859375,85.0,-4.59130859375,True,32,0.0625
2022,blind_sequential,none,final,Boston Scott,bostonscott,RB,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Brandon Aiyuk,brandonaiyuk,WR,2,11.300796508789062,5.0,-6.3007965087890625,True,32,0.0625
2022,blind_sequential,none,final,Breece Hall,breecehall,RB,2,48.01581573486328,54.0,5.984184265136719,True,32,0.0625
2022,blind_sequential,none,final,Chase Claypool,chaseclaypool,WR,2,5.523460865020752,2.0,-3.523460865020752,True,32,0.0625
2022,blind_sequential,none,final,Clyde Edwards Helaire,clydeedwardshelaire,RB,2,31.267414093017578,46.0,14.732585906982422,True,32,0.0625
2022,blind_sequential,none,final,Damien Williams,damienwilliams,RB,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Darnell Mooney,darnellmooney,WR,2,25.932092666625977,18.0,-7.932092666625977,True,32,0.0625
2022,blind_sequential,none,final,Darrell Henderson,darrellhenderson,RB,2,4.3279194831848145,1.0,-3.3279194831848145,True,32,0.0625
2022,blind_sequential,none,final,Darren Waller,darrenwaller,TE,2,21.0692138671875,26.0,4.9307861328125,True,32,0.0625
2022,blind_sequential,none,final,David Bell,davidbell,WR,2,1.0,1.0,0.0,True,32,0.0625
2022,blind_sequential,none,final,Dawson Knox,dawsonknox,TE,2,2.5761845111846924,2.0,-0.5761845111846924,True,32,0.0625
2022,blind_sequential,none,final,Diontae Johnson,diontaejohnson,WR,2,43.082427978515625,35.0,-8.082427978515625,True,32,0.0625
2022,blind_sequential,none,final,Hassan Haskins,hassanhaskins,RB,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Hunter Renfrow,hunterrenfrow,WR,2,16.143596649169922,16.0,-0.14359664916992188,True,32,0.0625
2022,blind_sequential,none,final,James Cook,jamescook,RB,2,9.681676864624023,14.0,4.318323135375977,True,32,0.0625
2022,blind_sequential,none,final,Josh Allen,joshallen,QB,2,39.6912841796875,41.0,1.3087158203125,True,32,0.0625
2022,blind_sequential,none,final,Juju Smith Schuster,jujusmithschuster,WR,2,20.307554244995117,22.0,1.6924457550048828,True,32,0.0625
2022,blind_sequential,none,final,Kareem Hunt,kareemhunt,RB,2,13.5717191696167,27.0,13.4282808303833,True,32,0.0625
2022,blind_sequential,none,final,Kenneth Walker,kennethwalker,RB,2,12.324433326721191,17.0,4.675566673278809,True,32,0.0625
2022,blind_sequential,none,final,Kenyan Drake,kenyandrake,RB,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Kyren Williams,kyrenwilliams,RB,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Mark Ingram,markingram,RB,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Michael Gallup,michaelgallup,WR,2,3.467927932739258,3.0,-0.4679279327392578,True,32,0.0625
2022,blind_sequential,none,final,Michael Pittman,michaelpittman,WR,2,51.95897674560547,52.0,0.04102325439453125,True,32,0.0625
2022,blind_sequential,none,final,Mike Davis,mikedavis,RB,2,1.0,2.0,1.0,True,32,0.0625
2022,blind_sequential,none,final,Mike Gesicki,mikegesicki,TE,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Mo Alie Cox,moaliecox,TE,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Nico Collins,nicocollins,WR,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Patrick Mahomes,patrickmahomes,QB,2,27.199888229370117,29.0,1.8001117706298828,True,32,0.0625
2022,blind_sequential,none,final,Randall Cobb,randallcobb,WR,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Rashaad Penny,rashaadpenny,RB,2,13.497681617736816,27.0,13.502318382263184,True,32,0.0625
2022,blind_sequential,none,final,Ronald Jones,ronaldjones,RB,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Terrace Marshall,terracemarshall,WR,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Tom Brady,tombrady,QB,2,9.957928657531738,7.0,-2.9579286575317383,True,32,0.0625
2022,blind_sequential,none,final,Velus Jones,velusjones,WR,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Wandale Robinson,wandalerobinson,WR,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Zay Jones,zayjones,WR,2,1.0,1.0,0.0,False,32,0.0625
2022,blind_sequential,none,final,Albert Okwuegbunam,albertokwuegbunam,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Austin Hooper,austinhooper,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Brandin Cooks,brandincooks,WR,1,38.374061584472656,35.0,-3.3740615844726562,True,32,0.03125
2022,blind_sequential,none,final,Brevin Jordan,brevinjordan,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Bryan Edwards,bryanedwards,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Cameron Brate,cameronbrate,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Cedrick Wilson,cedrickwilson,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Chris Godwin,chrisgodwin,WR,1,27.758338928222656,27.0,-0.7583389282226562,True,32,0.03125
2022,blind_sequential,none,final,Christian Mccaffrey,christianmccaffrey,RB,1,121.0759048461914,111.0,-10.075904846191406,True,32,0.03125
2022,blind_sequential,none,final,Dak Prescott,dakprescott,QB,1,8.962448120117188,6.0,-2.9624481201171875,True,32,0.03125
2022,blind_sequential,none,final,Dallas Goedert,dallasgoedert,TE,1,8.791263580322266,5.0,-3.7912635803222656,True,32,0.03125
2022,blind_sequential,none,final,Dalton Schultz,daltonschultz,TE,1,12.257006645202637,19.0,6.742993354797363,True,32,0.03125
2022,blind_sequential,none,final,Dalvin Cook,dalvincook,RB,1,100.47840881347656,96.0,-4.4784088134765625,True,32,0.03125
2022,blind_sequential,none,final,Damien Harris,damienharris,RB,1,16.075223922729492,27.0,10.924776077270508,True,32,0.03125
2022,blind_sequential,none,final,Darius Slayton,dariusslayton,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,David Njoku,davidnjoku,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Dernest Johnson,dernestjohnson,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Derrick Gore,derrickgore,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Derrick Henry,derrickhenry,RB,1,106.09549713134766,87.0,-19.095497131347656,True,32,0.03125
2022,blind_sequential,none,final,Donald Parham,donaldparham,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Elijah Mitchell,elijahmitchell,RB,1,37.84323501586914,39.0,1.1567649841308594,True,32,0.03125
2022,blind_sequential,none,final,Eno Benjamin,enobenjamin,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Evan Engram,evanengram,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Gerald Everett,geraldeverett,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Isaiah Likely,isaiahlikely,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Jakobi Meyers,jakobimeyers,WR,1,3.4401049613952637,3.0,-0.44010496139526367,True,32,0.03125
2022,blind_sequential,none,final,Jalen Hurts,jalenhurts,QB,1,14.899517059326172,12.0,-2.899517059326172,True,32,0.03125
2022,blind_sequential,none,final,Jalen Tolbert,jalentolbert,WR,1,1.0,1.0,0.0,True,32,0.03125
2022,blind_sequential,none,final,Jelani Woods,jelaniwoods,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Jeremy Ruckert,jeremyruckert,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Jerick Mckinnon,jerickmckinnon,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Joe Burrow,joeburrow,QB,1,10.141851425170898,12.0,1.8581485748291016,True,32,0.03125
2022,blind_sequential,none,final,Jonnu Smith,jonnusmith,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Kendrick Bourne,kendrickbourne,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Keshawn Vaughn,keshawnvaughn,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Khalil Herbert,khalilherbert,RB,1,1.054262638092041,1.0,-0.054262638092041016,False,32,0.03125
2022,blind_sequential,none,final,Khalil Shakir,khalilshakir,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Kyle Philips,kylephilips,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Laviska Shenault,laviskashenault,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Marquez Callaway,marquezcallaway,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Marvin Jones,marvinjones,WR,1,1.0,2.0,1.0,True,32,0.03125
2022,blind_sequential,none,final,Matt Breida,mattbreida,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Mecole Hardman,mecolehardman,WR,1,1.9622857570648193,2.0,0.037714242935180664,True,32,0.03125
2022,blind_sequential,none,final,Myles Gaskin,mylesgaskin,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Nelson Agholor,nelsonagholor,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Pat Freiermuth,patfreiermuth,TE,1,1.468785047531128,4.0,2.531214952468872,True,32,0.03125
2022,blind_sequential,none,final,Pierre Strong,pierrestrong,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Quez Watkins,quezwatkins,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Rex Burkhead,rexburkhead,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Samaje Perine,samajeperine,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Travis Etienne,travisetienne,RB,1,49.03035354614258,56.0,6.969646453857422,True,32,0.03125
2022,blind_sequential,none,final,Trequan Smith,trequansmith,WR,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Trey Mcbride,treymcbride,TE,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,final,Tyler Badie,tylerbadie,RB,1,1.0,1.0,0.0,False,32,0.03125
2022,blind_sequential,none,plan,Dj Chark,djchark,WR,16,3.0564887523651123,1.0,-2.0564887523651123,True,32,0.5
2022,blind_sequential,none,plan,Breece Hall,breecehall,RB,14,48.01581573486328,54.0,5.984184265136719,True,32,0.4375
2022,blind_sequential,none,plan,George Kittle,georgekittle,TE,13,22.39099884033203,17.0,-5.390998840332031,True,32,0.40625
2022,blind_sequential,none,plan,Aj Dillon,ajdillon,RB,12,19.375717163085938,36.0,16.624282836914062,True,32,0.375
2022,blind_sequential,none,plan,Michael Carter,michaelcarter,RB,12,6.41607666015625,7.0,0.58392333984375,True,32,0.375
2022,blind_sequential,none,plan,Travis Etienne,travisetienne,RB,12,49.03035354614258,56.0,6.969646453857422,True,32,0.375
2022,blind_sequential,none,plan,Cordarrelle Patterson,cordarrellepatterson,RB,11,18.659677505493164,12.0,-6.659677505493164,True,32,0.34375
2022,blind_sequential,none,plan,Devonta Smith,devontasmith,WR,11,14.112946510314941,11.0,-3.1129465103149414,True,32,0.34375
2022,blind_sequential,none,plan,Juju Smith Schuster,jujusmithschuster,WR,11,20.307554244995117,22.0,1.6924457550048828,True,32,0.34375
2022,blind_sequential,none,plan,Miles Sanders,milessanders,RB,9,24.980880737304688,20.0,-4.9808807373046875,True,32,0.28125
