path_id,year,trial,order_regime,price_rule,nominal_buffer,policy_mode,status,failure_reason,complete,clean_policy_path,roster,roster_size,paid_spend,historical_clearing_spend,unused_personal_budget,events_seen,completion_nomination,forced_buys,nominal_relaxation_events,top_n_relaxation_events,generic_repair_buys,synthetic_contract_fill_buys,synthetic_contract_fill_events_seen,final_forecast_ev,actual_points,failure_penalized_points,actual_ppg,drafted_only_points,actual_waiver_starts,outcome_salary_missing_players,raw_outcome_missing_players,qb_count,rb_count,wr_count,te_count
2025_7_uniform_plus_one_operational_buffer10,2025,7,uniform,plus_one,10.0,operational,complete,,True,True,Braelon Allen|Breece Hall|Dallas Goedert|Devonta Smith|Garrett Wilson|Josh Allen|Najee Harris|Omarion Hampton|Rachaad White|Ricky Pearsall|Tony Pollard|Travis Hunter|Tyler Warren,13,294.0,281.0,4.0,108,108.0,0,0,0,0,0,0,1632.16015625,1500.06005859375,1500.06005859375,93.75375366210938,1408.9400634765625,34.0,0.0,0.0,1,6,4,2
2025_0_position_run_clearing_strict_buffer5,2025,0,position_run,clearing,5.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Ceedee Lamb|Deebo Samuel|Garrett Wilson|Josh Jacobs|Kaleb Johnson|Omarion Hampton|Patrick Mahomes|Rachaad White|Travis Kelce|Tyler Warren|Tyrone Tracy,11,295.0,295.0,3.0,110,,0,0,0,0,0,0,,,0.0,,,,,,1,5,3,2
2025_0_position_run_clearing_strict_buffer10,2025,0,position_run,clearing,10.0,strict,complete,,True,True,Bo Nix|Dylan Sampson|Josh Downs|Justin Jefferson|Malik Nabers|Marvin Harrison|Najee Harris|Rachaad White|Travis Kelce|Treveyon Henderson|Tyjae Spears|Tyler Warren|Zay Flowers,13,295.0,295.0,3.0,136,136.0,0,0,0,0,0,0,1645.5963134765625,1448.239990234375,1448.239990234375,90.51499938964844,1348.6199951171875,46.0,0.0,0.0,1,5,5,2
2025_0_position_run_clearing_operational_buffer5,2025,0,position_run,clearing,5.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Ceedee Lamb|Deebo Samuel|Garrett Wilson|Josh Jacobs|Kaleb Johnson|Omarion Hampton|Patrick Mahomes|Rachaad White|Travis Kelce|Tyler Warren|Tyrone Tracy,11,295.0,295.0,3.0,110,,0,0,0,0,0,0,,,0.0,,,,,,1,5,3,2
2025_0_position_run_clearing_operational_buffer10,2025,0,position_run,clearing,10.0,operational,complete,,True,True,Bo Nix|Dylan Sampson|Josh Downs|Justin Jefferson|Malik Nabers|Marvin Harrison|Najee Harris|Rachaad White|Travis Kelce|Treveyon Henderson|Tyjae Spears|Tyler Warren|Zay Flowers,13,295.0,295.0,3.0,136,136.0,0,0,0,0,0,0,1645.5963134765625,1448.239990234375,1448.239990234375,90.51499938964844,1348.6199951171875,46.0,0.0,0.0,1,5,5,2
2025_0_position_run_plus_one_strict_buffer5,2025,0,position_run,plus_one,5.0,strict,complete,,True,True,Ceedee Lamb|Darnell Mooney|Jaylen Waddle|Jerome Ford|Jordan Love|Kaleb Johnson|Malik Nabers|Ray Davis|Travis Kelce|Treveyon Henderson|Tyler Warren|Tyrone Tracy|Zay Flowers,13,298.0,285.0,0.0,115,115.0,0,0,0,0,0,0,1660.9017333984375,1529.9599609375,1529.9599609375,95.62249755859376,1389.239990234375,53.0,0.0,0.0,1,5,5,2
2025_0_position_run_plus_one_strict_buffer10,2025,0,position_run,plus_one,10.0,strict,complete,,True,True,Ceedee Lamb|Dak Prescott|Dallas Goedert|Darnell Mooney|Jerome Ford|Josh Downs|Josh Jacobs|Malik Nabers|Rachaad White|Travis Hunter|Tyler Warren|Zach Charbonnet|Zay Flowers,13,298.0,285.0,0.0,111,111.0,0,0,0,0,0,0,1651.1617431640625,1488.800048828125,1488.800048828125,93.0500030517578,1522.0999755859375,47.0,0.0,0.0,1,4,6,2
2025_0_position_run_plus_one_operational_buffer5,2025,0,position_run,plus_one,5.0,operational,complete,,True,True,Ceedee Lamb|Darnell Mooney|Jaylen Waddle|Jerome Ford|Jordan Love|Kaleb Johnson|Malik Nabers|Ray Davis|Travis Kelce|Treveyon Henderson|Tyler Warren|Tyrone Tracy|Zay Flowers,13,298.0,285.0,0.0,115,115.0,0,0,0,0,0,0,1660.9017333984375,1529.9599609375,1529.9599609375,95.62249755859376,1389.239990234375,53.0,0.0,0.0,1,5,5,2
2025_0_position_run_plus_one_operational_buffer10,2025,0,position_run,plus_one,10.0,operational,complete,,True,True,Ceedee Lamb|Dak Prescott|Dallas Goedert|Darnell Mooney|Jerome Ford|Josh Downs|Josh Jacobs|Malik Nabers|Rachaad White|Travis Hunter|Tyler Warren|Zach Charbonnet|Zay Flowers,13,298.0,285.0,0.0,111,111.0,0,0,0,0,0,0,1651.1617431640625,1488.800048828125,1488.800048828125,93.0500030517578,1522.0999755859375,47.0,0.0,0.0,1,4,6,2
2025_1_position_run_clearing_strict_buffer5,2025,1,position_run,clearing,5.0,strict,complete,,True,True,Bijan Robinson|Dak Prescott|Darnell Mooney|Deebo Samuel|Dylan Sampson|George Kittle|Kaleb Johnson|Malik Nabers|Marvin Mims|Rashid Shaheed|Travis Hunter|Travis Kelce|Tyrone Tracy,13,296.0,296.0,2.0,137,137.0,0,0,0,0,0,0,1685.2025146484375,1488.5,1488.5,93.03125,1398.89990234375,65.0,0.0,0.0,1,4,6,2
2025_1_position_run_clearing_strict_buffer10,2025,1,position_run,clearing,10.0,strict,complete,,True,True,Bijan Robinson|Dalton Kincaid|Deebo Samuel|George Kittle|James Conner|Jauan Jennings|Jaylen Waddle|Jk Dobbins|Joe Burrow|Rachaad White|Rashid Shaheed|Ricky Pearsall|Xavier Worthy,13,293.0,293.0,5.0,117,117.0,0,0,0,0,0,0,1636.2054443359375,1576.9599609375,1576.9599609375,98.55999755859376,1312.52001953125,53.0,0.0,0.0,1,4,6,2
2025_1_position_run_clearing_operational_buffer5,2025,1,position_run,clearing,5.0,operational,complete,,True,True,Bijan Robinson|Dak Prescott|Darnell Mooney|Deebo Samuel|Dylan Sampson|George Kittle|Kaleb Johnson|Malik Nabers|Marvin Mims|Rashid Shaheed|Travis Hunter|Travis Kelce|Tyrone Tracy,13,296.0,296.0,2.0,137,137.0,0,0,0,0,0,0,1685.2025146484375,1488.5,1488.5,93.03125,1398.89990234375,65.0,0.0,0.0,1,4,6,2
2025_1_position_run_clearing_operational_buffer10,2025,1,position_run,clearing,10.0,operational,complete,,True,True,Bijan Robinson|Dalton Kincaid|Deebo Samuel|George Kittle|James Conner|Jauan Jennings|Jaylen Waddle|Jk Dobbins|Joe Burrow|Rachaad White|Rashid Shaheed|Ricky Pearsall|Xavier Worthy,13,293.0,293.0,5.0,117,117.0,0,0,0,0,0,0,1636.2054443359375,1576.9599609375,1576.9599609375,98.55999755859376,1312.52001953125,53.0,0.0,0.0,1,4,6,2
2025_1_position_run_plus_one_strict_buffer5,2025,1,position_run,plus_one,5.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Bijan Robinson|Darnell Mooney|Deebo Samuel|Dylan Sampson|Josh Downs|Justin Fields|Malik Nabers|Treveyon Henderson|Trey Mcbride|Tyler Warren|Tyrone Tracy,11,295.0,284.0,3.0,120,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_1_position_run_plus_one_strict_buffer10,2025,1,position_run,plus_one,10.0,strict,complete,,True,True,Bhayshul Tuten|Bijan Robinson|Breece Hall|Dallas Goedert|Deebo Samuel|Dylan Sampson|George Kittle|Jauan Jennings|Jaylen Waddle|Kaleb Johnson|Lamar Jackson|Rashid Shaheed|Tyrone Tracy,13,298.0,285.0,0.0,117,117.0,0,0,0,0,0,0,1652.485595703125,1607.8800048828125,1607.8800048828125,100.49250030517578,1441.739990234375,44.0,0.0,0.0,1,6,4,2
2025_1_position_run_plus_one_operational_buffer5,2025,1,position_run,plus_one,5.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Bijan Robinson|Darnell Mooney|Deebo Samuel|Dylan Sampson|Josh Downs|Justin Fields|Malik Nabers|Treveyon Henderson|Trey Mcbride|Tyler Warren|Tyrone Tracy,11,295.0,284.0,3.0,120,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_1_position_run_plus_one_operational_buffer10,2025,1,position_run,plus_one,10.0,operational,complete,,True,True,Bhayshul Tuten|Bijan Robinson|Breece Hall|Dallas Goedert|Deebo Samuel|Dylan Sampson|George Kittle|Jauan Jennings|Jaylen Waddle|Kaleb Johnson|Lamar Jackson|Rashid Shaheed|Tyrone Tracy,13,298.0,285.0,0.0,117,117.0,0,0,0,0,0,0,1652.485595703125,1607.8800048828125,1607.8800048828125,100.49250030517578,1441.739990234375,44.0,0.0,0.0,1,6,4,2
2025_2_position_run_clearing_strict_buffer5,2025,2,position_run,clearing,5.0,strict,complete,,True,True,Braelon Allen|Dak Prescott|Devonta Smith|Jahmyr Gibbs|Jerome Ford|Kaleb Johnson|Malik Nabers|Rachaad White|Ricky Pearsall|Rj Harvey|Travis Kelce|Tyler Warren|Tyrone Tracy,13,297.0,297.0,1.0,116,116.0,0,0,0,0,0,0,1692.500732421875,1508.2000732421875,1508.2000732421875,94.26250457763672,1512.300048828125,50.0,0.0,0.0,1,7,3,2
2025_2_position_run_clearing_strict_buffer10,2025,2,position_run,clearing,10.0,strict,complete,,True,True,Braelon Allen|Dak Prescott|Devonta Smith|Jahmyr Gibbs|Jerome Ford|Kaleb Johnson|Malik Nabers|Rachaad White|Ricky Pearsall|Rj Harvey|Travis Kelce|Tyler Warren|Tyrone Tracy,13,297.0,297.0,1.0,116,116.0,0,0,0,0,0,0,1692.500732421875,1508.2000732421875,1508.2000732421875,94.26250457763672,1512.300048828125,50.0,0.0,0.0,1,7,3,2
2025_2_position_run_clearing_operational_buffer5,2025,2,position_run,clearing,5.0,operational,complete,,True,True,Braelon Allen|Dak Prescott|Devonta Smith|Jahmyr Gibbs|Jerome Ford|Kaleb Johnson|Malik Nabers|Rachaad White|Ricky Pearsall|Rj Harvey|Travis Kelce|Tyler Warren|Tyrone Tracy,13,297.0,297.0,1.0,116,116.0,0,0,0,0,0,0,1692.500732421875,1508.2000732421875,1508.2000732421875,94.26250457763672,1512.300048828125,50.0,0.0,0.0,1,7,3,2
2025_2_position_run_clearing_operational_buffer10,2025,2,position_run,clearing,10.0,operational,complete,,True,True,Braelon Allen|Dak Prescott|Devonta Smith|Jahmyr Gibbs|Jerome Ford|Kaleb Johnson|Malik Nabers|Rachaad White|Ricky Pearsall|Rj Harvey|Travis Kelce|Tyler Warren|Tyrone Tracy,13,297.0,297.0,1.0,116,116.0,0,0,0,0,0,0,1692.500732421875,1508.2000732421875,1508.2000732421875,94.26250457763672,1512.300048828125,50.0,0.0,0.0,1,7,3,2
2025_2_position_run_plus_one_strict_buffer5,2025,2,position_run,plus_one,5.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Dak Prescott|Jahmyr Gibbs|Javonte Williams|Josh Downs|Malik Nabers|Rj Harvey|Tet Mcmillan|Travis Kelce|Tyler Warren|Zay Flowers,10,294.0,284.0,4.0,123,,0,0,0,0,0,0,,,0.0,,,,,,1,3,4,2
2025_2_position_run_plus_one_strict_buffer10,2025,2,position_run,plus_one,10.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Dak Prescott|Jahmyr Gibbs|Javonte Williams|Josh Downs|Malik Nabers|Rj Harvey|Tet Mcmillan|Travis Kelce|Tyler Warren|Zay Flowers,10,294.0,284.0,4.0,123,,0,0,0,0,0,0,,,0.0,,,,,,1,3,4,2
2025_2_position_run_plus_one_operational_buffer5,2025,2,position_run,plus_one,5.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Dak Prescott|Jahmyr Gibbs|Javonte Williams|Josh Downs|Malik Nabers|Rj Harvey|Tet Mcmillan|Travis Kelce|Tyler Warren|Zay Flowers,10,294.0,284.0,4.0,123,,0,0,0,0,0,0,,,0.0,,,,,,1,3,4,2
2025_2_position_run_plus_one_operational_buffer10,2025,2,position_run,plus_one,10.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Dak Prescott|Jahmyr Gibbs|Javonte Williams|Josh Downs|Malik Nabers|Rj Harvey|Tet Mcmillan|Travis Kelce|Tyler Warren|Zay Flowers,10,294.0,284.0,4.0,123,,0,0,0,0,0,0,,,0.0,,,,,,1,3,4,2
2025_3_position_run_clearing_strict_buffer5,2025,3,position_run,clearing,5.0,strict,complete,,True,True,Bijan Robinson|Braelon Allen|James Conner|Jauan Jennings|Jayden Reed|Josh Jacobs|Justin Fields|Rashid Shaheed|Sam Laporta|Travis Hunter|Travis Kelce|Tyrone Tracy|Xavier Worthy,13,295.0,295.0,3.0,115,115.0,0,0,0,0,0,0,1702.6429443359375,1565.260009765625,1565.260009765625,97.82875061035156,1341.3800048828125,66.0,0.0,0.0,1,5,5,2
2025_3_position_run_clearing_strict_buffer10,2025,3,position_run,clearing,10.0,strict,complete,,True,True,Bhayshul Tuten|Brian Robinson|Jayden Reed|Jonathan Taylor|Josh Jacobs|Kaleb Johnson|Lamar Jackson|Mark Andrews|Rashee Rice|Travis Hunter|Tucker Kraft|Tyrone Tracy|Xavier Worthy,13,297.0,297.0,1.0,123,123.0,0,0,0,0,0,0,1693.8580322265625,1635.97998046875,1635.97998046875,102.24874877929688,1368.739990234375,58.0,0.0,0.0,1,6,4,2
2025_3_position_run_clearing_operational_buffer5,2025,3,position_run,clearing,5.0,operational,complete,,True,True,Bijan Robinson|Braelon Allen|James Conner|Jauan Jennings|Jayden Reed|Josh Jacobs|Justin Fields|Rashid Shaheed|Sam Laporta|Travis Hunter|Travis Kelce|Tyrone Tracy|Xavier Worthy,13,295.0,295.0,3.0,115,115.0,0,0,0,0,0,0,1702.6429443359375,1565.260009765625,1565.260009765625,97.82875061035156,1341.3800048828125,66.0,0.0,0.0,1,5,5,2
2025_3_position_run_clearing_operational_buffer10,2025,3,position_run,clearing,10.0,operational,complete,,True,True,Bhayshul Tuten|Brian Robinson|Jayden Reed|Jonathan Taylor|Josh Jacobs|Kaleb Johnson|Lamar Jackson|Mark Andrews|Rashee Rice|Travis Hunter|Tucker Kraft|Tyrone Tracy|Xavier Worthy,13,297.0,297.0,1.0,123,123.0,0,0,0,0,0,0,1693.8580322265625,1635.97998046875,1635.97998046875,102.24874877929688,1368.739990234375,58.0,0.0,0.0,1,6,4,2
2025_3_position_run_plus_one_strict_buffer5,2025,3,position_run,plus_one,5.0,strict,complete,,True,True,Braelon Allen|Brian Robinson|Jaylen Waddle|Josh Jacobs|Kaleb Johnson|Lamar Jackson|Malik Nabers|Mark Andrews|Rashee Rice|Rashid Shaheed|Ricky Pearsall|Rj Harvey|Travis Kelce,13,294.0,281.0,4.0,115,115.0,0,0,0,0,0,0,1698.1195068359375,1562.780029296875,1562.780029296875,97.67375183105467,1325.5400390625,50.0,0.0,0.0,1,5,5,2
2025_3_position_run_plus_one_strict_buffer10,2025,3,position_run,plus_one,10.0,strict,complete,,True,True,Braelon Allen|Brian Robinson|Jaylen Waddle|Josh Jacobs|Kaleb Johnson|Lamar Jackson|Malik Nabers|Mark Andrews|Rashee Rice|Rashid Shaheed|Ricky Pearsall|Rj Harvey|Travis Kelce,13,294.0,281.0,4.0,115,115.0,0,0,0,0,0,0,1698.1195068359375,1562.780029296875,1562.780029296875,97.67375183105467,1325.5400390625,50.0,0.0,0.0,1,5,5,2
2025_3_position_run_plus_one_operational_buffer5,2025,3,position_run,plus_one,5.0,operational,complete,,True,True,Braelon Allen|Brian Robinson|Jaylen Waddle|Josh Jacobs|Kaleb Johnson|Lamar Jackson|Malik Nabers|Mark Andrews|Rashee Rice|Rashid Shaheed|Ricky Pearsall|Rj Harvey|Travis Kelce,13,294.0,281.0,4.0,115,115.0,0,0,0,0,0,0,1698.1195068359375,1562.780029296875,1562.780029296875,97.67375183105467,1325.5400390625,50.0,0.0,0.0,1,5,5,2
2025_3_position_run_plus_one_operational_buffer10,2025,3,position_run,plus_one,10.0,operational,complete,,True,True,Braelon Allen|Brian Robinson|Jaylen Waddle|Josh Jacobs|Kaleb Johnson|Lamar Jackson|Malik Nabers|Mark Andrews|Rashee Rice|Rashid Shaheed|Ricky Pearsall|Rj Harvey|Travis Kelce,13,294.0,281.0,4.0,115,115.0,0,0,0,0,0,0,1698.1195068359375,1562.780029296875,1562.780029296875,97.67375183105467,1325.5400390625,50.0,0.0,0.0,1,5,5,2
2025_4_position_run_clearing_strict_buffer5,2025,4,position_run,clearing,5.0,strict,complete,,True,True,Darnell Mooney|Dylan Sampson|Garrett Wilson|Jahmyr Gibbs|Jauan Jennings|Jaylen Waddle|Lamar Jackson|Malik Nabers|Rachaad White|Rashid Shaheed|Tucker Kraft|Tyler Warren|Tyrone Tracy,13,296.0,296.0,2.0,114,114.0,0,0,0,0,0,0,1695.8336181640625,1596.179931640625,1596.179931640625,99.76124572753906,1452.1400146484375,54.0,0.0,0.0,1,4,6,2
2025_4_position_run_clearing_strict_buffer10,2025,4,position_run,clearing,10.0,strict,complete,,True,True,Darnell Mooney|Dylan Sampson|Garrett Wilson|Jahmyr Gibbs|Jauan Jennings|Jaylen Waddle|Lamar Jackson|Malik Nabers|Rachaad White|Rashid Shaheed|Tucker Kraft|Tyler Warren|Tyrone Tracy,13,296.0,296.0,2.0,114,114.0,0,0,0,0,0,0,1695.8336181640625,1596.179931640625,1596.179931640625,99.76124572753906,1452.1400146484375,54.0,0.0,0.0,1,4,6,2
2025_4_position_run_clearing_operational_buffer5,2025,4,position_run,clearing,5.0,operational,complete,,True,True,Darnell Mooney|Dylan Sampson|Garrett Wilson|Jahmyr Gibbs|Jauan Jennings|Jaylen Waddle|Lamar Jackson|Malik Nabers|Rachaad White|Rashid Shaheed|Tucker Kraft|Tyler Warren|Tyrone Tracy,13,296.0,296.0,2.0,114,114.0,0,0,0,0,0,0,1695.8336181640625,1596.179931640625,1596.179931640625,99.76124572753906,1452.1400146484375,54.0,0.0,0.0,1,4,6,2
2025_4_position_run_clearing_operational_buffer10,2025,4,position_run,clearing,10.0,operational,complete,,True,True,Darnell Mooney|Dylan Sampson|Garrett Wilson|Jahmyr Gibbs|Jauan Jennings|Jaylen Waddle|Lamar Jackson|Malik Nabers|Rachaad White|Rashid Shaheed|Tucker Kraft|Tyler Warren|Tyrone Tracy,13,296.0,296.0,2.0,114,114.0,0,0,0,0,0,0,1695.8336181640625,1596.179931640625,1596.179931640625,99.76124572753906,1452.1400146484375,54.0,0.0,0.0,1,4,6,2
2025_4_position_run_plus_one_strict_buffer5,2025,4,position_run,plus_one,5.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Dylan Sampson|Jahmyr Gibbs|Jauan Jennings|Kaleb Johnson|Lamar Jackson|Malik Nabers|Travis Hunter|Tucker Kraft|Tyler Warren|Tyrone Tracy,11,296.0,285.0,2.0,131,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_4_position_run_plus_one_strict_buffer10,2025,4,position_run,plus_one,10.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Dylan Sampson|Jahmyr Gibbs|Jauan Jennings|Kaleb Johnson|Lamar Jackson|Malik Nabers|Travis Hunter|Tucker Kraft|Tyler Warren|Tyrone Tracy,11,296.0,285.0,2.0,131,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_4_position_run_plus_one_operational_buffer5,2025,4,position_run,plus_one,5.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Dylan Sampson|Jahmyr Gibbs|Jauan Jennings|Kaleb Johnson|Lamar Jackson|Malik Nabers|Travis Hunter|Tucker Kraft|Tyler Warren|Tyrone Tracy,11,296.0,285.0,2.0,131,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_4_position_run_plus_one_operational_buffer10,2025,4,position_run,plus_one,10.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Dylan Sampson|Jahmyr Gibbs|Jauan Jennings|Kaleb Johnson|Lamar Jackson|Malik Nabers|Travis Hunter|Tucker Kraft|Tyler Warren|Tyrone Tracy,11,296.0,285.0,2.0,131,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_5_position_run_clearing_strict_buffer5,2025,5,position_run,clearing,5.0,strict,complete,,True,True,Darnell Mooney|Jauan Jennings|Jerome Ford|Josh Jacobs|Lamar Jackson|Malik Nabers|Puka Nacua|Rachaad White|Rhamondre Stevenson|Travis Hunter|Travis Kelce|Tyjae Spears|Tyler Warren,13,298.0,298.0,0.0,118,118.0,0,0,0,0,0,0,1706.588623046875,1629.97998046875,1629.97998046875,101.87374877929688,1441.93994140625,55.0,0.0,0.0,1,5,5,2
2025_5_position_run_clearing_strict_buffer10,2025,5,position_run,clearing,10.0,strict,complete,,True,True,Darnell Mooney|Jauan Jennings|Jerome Ford|Josh Jacobs|Lamar Jackson|Malik Nabers|Puka Nacua|Rachaad White|Rhamondre Stevenson|Travis Hunter|Travis Kelce|Tyjae Spears|Tyler Warren,13,298.0,298.0,0.0,118,118.0,0,0,0,0,0,0,1706.588623046875,1629.97998046875,1629.97998046875,101.87374877929688,1441.93994140625,55.0,0.0,0.0,1,5,5,2
2025_5_position_run_clearing_operational_buffer5,2025,5,position_run,clearing,5.0,operational,complete,,True,True,Darnell Mooney|Jauan Jennings|Jerome Ford|Josh Jacobs|Lamar Jackson|Malik Nabers|Puka Nacua|Rachaad White|Rhamondre Stevenson|Travis Hunter|Travis Kelce|Tyjae Spears|Tyler Warren,13,298.0,298.0,0.0,118,118.0,0,0,0,0,0,0,1706.588623046875,1629.97998046875,1629.97998046875,101.87374877929688,1441.93994140625,55.0,0.0,0.0,1,5,5,2
2025_5_position_run_clearing_operational_buffer10,2025,5,position_run,clearing,10.0,operational,complete,,True,True,Darnell Mooney|Jauan Jennings|Jerome Ford|Josh Jacobs|Lamar Jackson|Malik Nabers|Puka Nacua|Rachaad White|Rhamondre Stevenson|Travis Hunter|Travis Kelce|Tyjae Spears|Tyler Warren,13,298.0,298.0,0.0,118,118.0,0,0,0,0,0,0,1706.588623046875,1629.97998046875,1629.97998046875,101.87374877929688,1441.93994140625,55.0,0.0,0.0,1,5,5,2
2025_5_position_run_plus_one_strict_buffer5,2025,5,position_run,plus_one,5.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Jaylen Warren|Kaleb Johnson|Lamar Jackson|Malik Nabers|Rj Harvey|Tj Hockenson|Travis Hunter|Treveyon Henderson|Tyler Warren|Xavier Worthy,11,295.0,284.0,3.0,132,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_5_position_run_plus_one_strict_buffer10,2025,5,position_run,plus_one,10.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Jaylen Warren|Kaleb Johnson|Lamar Jackson|Malik Nabers|Rj Harvey|Tj Hockenson|Travis Hunter|Treveyon Henderson|Tyler Warren|Xavier Worthy,11,295.0,284.0,3.0,132,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_5_position_run_plus_one_operational_buffer5,2025,5,position_run,plus_one,5.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Jaylen Warren|Kaleb Johnson|Lamar Jackson|Malik Nabers|Rj Harvey|Tj Hockenson|Travis Hunter|Treveyon Henderson|Tyler Warren|Xavier Worthy,11,295.0,284.0,3.0,132,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_5_position_run_plus_one_operational_buffer10,2025,5,position_run,plus_one,10.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Darnell Mooney|Jaylen Warren|Kaleb Johnson|Lamar Jackson|Malik Nabers|Rj Harvey|Tj Hockenson|Travis Hunter|Treveyon Henderson|Tyler Warren|Xavier Worthy,11,295.0,284.0,3.0,132,,0,0,0,0,0,0,,,0.0,,,,,,1,4,4,2
2025_6_position_run_clearing_strict_buffer5,2025,6,position_run,clearing,5.0,strict,complete,,True,True,Aj Brown|Dylan Sampson|James Conner|Josh Downs|Justin Fields|Justin Jefferson|Mark Andrews|Najee Harris|Omarion Hampton|Rashid Shaheed|Travis Hunter|Travis Kelce|Tyrone Tracy,13,297.0,297.0,1.0,112,112.0,0,0,0,0,0,0,1663.4515380859375,1413.9599609375,1413.9599609375,88.37249755859375,1103.3800048828125,68.0,0.0,0.0,1,5,5,2
2025_6_position_run_clearing_strict_buffer10,2025,6,position_run,clearing,10.0,strict,complete,,True,True,Aj Brown|Colston Loveland|Dylan Sampson|James Conner|Jauan Jennings|Jk Dobbins|Josh Downs|Josh Jacobs|Justin Fields|Puka Nacua|Travis Hunter|Treveyon Henderson|Tucker Kraft,13,296.0,296.0,2.0,112,112.0,0,0,0,0,0,0,1659.978271484375,1684.9599609375,1684.9599609375,105.30999755859376,1497.2799072265625,56.0,0.0,0.0,1,5,5,2
2025_6_position_run_clearing_operational_buffer5,2025,6,position_run,clearing,5.0,operational,complete,,True,True,Aj Brown|Dylan Sampson|James Conner|Josh Downs|Justin Fields|Justin Jefferson|Mark Andrews|Najee Harris|Omarion Hampton|Rashid Shaheed|Travis Hunter|Travis Kelce|Tyrone Tracy,13,297.0,297.0,1.0,112,112.0,0,0,0,0,0,0,1663.4515380859375,1413.9599609375,1413.9599609375,88.37249755859375,1103.3800048828125,68.0,0.0,0.0,1,5,5,2
2025_6_position_run_clearing_operational_buffer10,2025,6,position_run,clearing,10.0,operational,complete,,True,True,Aj Brown|Colston Loveland|Dylan Sampson|James Conner|Jauan Jennings|Jk Dobbins|Josh Downs|Josh Jacobs|Justin Fields|Puka Nacua|Travis Hunter|Treveyon Henderson|Tucker Kraft,13,296.0,296.0,2.0,112,112.0,0,0,0,0,0,0,1659.978271484375,1684.9599609375,1684.9599609375,105.30999755859376,1497.2799072265625,56.0,0.0,0.0,1,5,5,2
2025_6_position_run_plus_one_strict_buffer5,2025,6,position_run,plus_one,5.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Dylan Sampson|George Kittle|Jaydon Blue|Jerome Ford|Josh Jacobs|Lamar Jackson|Puka Nacua|Trey Benson|Trey Mcbride|Tyrone Tracy|Xavier Worthy,11,295.0,284.0,3.0,136,,0,0,0,0,0,0,,,0.0,,,,,,1,6,2,2
2025_6_position_run_plus_one_strict_buffer10,2025,6,position_run,plus_one,10.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Josh Allen|Josh Jacobs|Kaleb Johnson|Keon Coleman|Najee Harris|Puka Nacua|Rashid Shaheed|Tj Hockenson|Treveyon Henderson|Trey Mcbride|Tyrone Tracy,11,295.0,284.0,3.0,136,,0,0,0,0,0,0,,,0.0,,,,,,1,5,3,2
2025_6_position_run_plus_one_operational_buffer5,2025,6,position_run,plus_one,5.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Dylan Sampson|George Kittle|Jaydon Blue|Jerome Ford|Josh Jacobs|Lamar Jackson|Puka Nacua|Trey Benson|Trey Mcbride|Tyrone Tracy|Xavier Worthy,11,295.0,284.0,3.0,136,,0,0,0,0,0,0,,,0.0,,,,,,1,6,2,2
2025_6_position_run_plus_one_operational_buffer10,2025,6,position_run,plus_one,10.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Josh Allen|Josh Jacobs|Kaleb Johnson|Keon Coleman|Najee Harris|Puka Nacua|Rashid Shaheed|Tj Hockenson|Treveyon Henderson|Trey Mcbride|Tyrone Tracy,11,295.0,284.0,3.0,136,,0,0,0,0,0,0,,,0.0,,,,,,1,5,3,2
